INSTITUTO GEOFISICO DEL PERU
CENTRO NACIONAL DE MONITOREO SISMICO
Calle Calatrava 216 - La Molina 15023
http://www.igp.gob.pe

1. ESTACION SISMICA
NOMBRE  : Isla San Lorenzo, Callao
CODIGO  : SLN1
LATITUD : -12.076
LONGITUD: -77.235

2. SISMO
FECHA LOCAL     : 2022/10/17
HORA LOCAL      : 04:38:15
LATITUD         : -12.750
LONGITUD        : -76.870
PROFUNDIDAD     : 47.0 km
MAGNITUD        : M4.5
DIST. EPICENTRAL: 84.6 km

3. REGISTRO DE ACELERACION
TIEMPO DE INICIO           : 2022/10/17 09:38:21 UTC
NUMERO DE MUESTRAS         : 8631
MUESTREO                   : 100.0 muestras/segundo
REGISTROS                  : Formato corregido por instrumento
CORRECCION POR LINEA BASE  : Si
UNIDADES                   : cm/s2
REGISTROS POR COMPONENTE   : Z: Vertical  N: Norte-Sur  E: Este-Oeste
PGA                        :    1.3972         1.8280        3.4680

              Z              N              E
         -0.028138        0.094741       -0.664616
         -0.003743        0.367052       -0.331102
          0.077218        0.408058        0.143598
          0.191330        0.145662        0.383717
          0.202547       -0.236275        0.338728
          0.022648       -0.483699        0.241586
         -0.269874       -0.494332        0.235127
         -0.495537       -0.344489        0.255226
         -0.495433       -0.176441        0.227826
         -0.226070       -0.087108        0.167192
          0.172765       -0.069072        0.063530
          0.454934       -0.032127       -0.149390
          0.502009        0.088732       -0.449096
          0.408282        0.234632       -0.665287
          0.275826        0.259904       -0.642991
          0.080237        0.100910       -0.405409
         -0.168545       -0.103430       -0.112595
         -0.329939       -0.131809        0.086324
         -0.334700        0.046580        0.130390
         -0.297312        0.220739        0.046832
         -0.292087        0.239606       -0.064975
         -0.206377        0.231907       -0.088270
          0.042343        0.367812        0.016973
          0.313266        0.523362        0.198061
          0.402274        0.417676        0.403820
          0.268391        0.044988        0.607552
          0.012331       -0.272364        0.692410
         -0.238631       -0.304764        0.465903
         -0.345820       -0.182715       -0.059550
         -0.207156       -0.141114       -0.502310
          0.086699       -0.166132       -0.435526
          0.257070       -0.078144        0.110139
          0.142225        0.117313        0.615549
         -0.082435        0.184881        0.608764
         -0.131116       -0.003656        0.148340
          0.024163       -0.272168       -0.303297
          0.166376       -0.371116       -0.427512
          0.141822       -0.273831       -0.344386
         -0.004794       -0.128719       -0.354795
         -0.143275       -0.007333       -0.529057
         -0.159563        0.159158       -0.650030
         -0.005678        0.405744       -0.506539
          0.221152        0.608525       -0.144091
          0.312603        0.583778        0.193660
          0.169308        0.283104        0.325567
         -0.083681       -0.134472        0.278900
         -0.268666       -0.420846        0.171628
         -0.330079       -0.434182        0.047250
         -0.278458       -0.241552       -0.082256
         -0.113926       -0.048381       -0.114249
          0.097685       -0.026882        0.064658
          0.203082       -0.182719        0.388901
          0.123242       -0.339012        0.628299
         -0.039408       -0.261855        0.601833
         -0.124877        0.095390        0.322490
         -0.093633        0.436060       -0.034581
         -0.035312        0.351287       -0.265357
         -0.031415       -0.180109       -0.292213
         -0.053014       -0.658091       -0.228703
         -0.016435       -0.597493       -0.250807
          0.077155       -0.090926       -0.382817
          0.128894        0.358616       -0.449856
          0.100759        0.460009       -0.264636
          0.093858        0.332796        0.156632
          0.182870        0.155791        0.569772
          0.263195       -0.058131        0.684458
          0.198606       -0.289800        0.398423
          0.049205       -0.402728       -0.095821
         -0.021393       -0.331154       -0.442088
         -0.010076       -0.193719       -0.422555
         -0.037323       -0.109936       -0.143238
         -0.093672       -0.046529        0.123949
         -0.069222        0.064548        0.250999
         -0.008332        0.194039        0.318539
         -0.069698        0.298124        0.409840
         -0.236179        0.407922        0.476906
         -0.315184        0.535260        0.425204
         -0.231489        0.595474        0.220592
         -0.097983        0.512958       -0.108658
          0.000128        0.310614       -0.482311
          0.091952        0.038781       -0.759616
          0.190456       -0.269782       -0.809522
          0.236591       -0.517751       -0.635520
          0.189335       -0.542397       -0.388337
          0.075494       -0.291438       -0.228801
         -0.051875        0.066878       -0.193191
         -0.148309        0.287987       -0.181267
         -0.173457        0.284005       -0.050114
         -0.092196        0.166507        0.256518
          0.079832        0.066574        0.629260
          0.222217       -0.027056        0.853879
          0.177269       -0.197191        0.790395
         -0.047917       -0.405584        0.487634
         -0.218934       -0.489447        0.097505
         -0.136298       -0.376957       -0.276172
          0.097305       -0.182759       -0.571341
          0.212096       -0.025696       -0.677808
          0.129609        0.124998       -0.520904
          0.030968        0.322598       -0.236444
          0.072655        0.472297       -0.071904
          0.179515        0.437134       -0.059058
          0.170615        0.271833        0.024753
          0.005050        0.188625        0.283770
         -0.171990        0.244933        0.501746
         -0.220885        0.200334        0.465661
         -0.181461       -0.179459        0.297473
         -0.190302       -0.735030        0.239157
         -0.259850       -1.018983        0.256124
         -0.265318       -0.825544        0.136007
         -0.157818       -0.423083       -0.096123
         -0.034714       -0.156828       -0.172092
          0.042030       -0.020375       -0.009081
          0.134667        0.185141        0.131681
          0.271520        0.426791        0.011220
          0.345914        0.450728       -0.257569
          0.258259        0.179313       -0.370146
          0.063588       -0.142183       -0.197012
         -0.095238       -0.233162        0.129245
         -0.148928       -0.052717        0.402973
         -0.141978        0.250849        0.487287
         -0.135188        0.531331        0.326151
         -0.122458        0.711725       -0.026865
         -0.066765        0.742726       -0.384935
          0.015591        0.597419       -0.552059
          0.062502        0.315644       -0.502638
          0.063085        0.002552       -0.380023
          0.087641       -0.238992       -0.325344
          0.178260       -0.356637       -0.363041
          0.257926       -0.342990       -0.420811
          0.220553       -0.240478       -0.383516
          0.079976       -0.155322       -0.162318
         -0.056415       -0.186763        0.190237
         -0.134626       -0.306465        0.458644
         -0.175702       -0.366650        0.466290
         -0.182750       -0.257434        0.283274
         -0.147172       -0.017849        0.126023
         -0.118258        0.202533        0.077928
         -0.128085        0.246708        0.052114
         -0.083942        0.058479        0.026274
          0.095205       -0.228402        0.125534
          0.275730       -0.348139        0.389279
          0.248149       -0.154325        0.615876
          0.045042        0.197754        0.577981
         -0.091660        0.401245        0.300292
         -0.053471        0.316209        0.009960
          0.021766        0.075448       -0.117896
         -0.007140       -0.098437       -0.086893
         -0.095796       -0.109822       -0.025408
         -0.118652       -0.033794       -0.066089
         -0.055903       -0.002038       -0.227701
         -0.001085       -0.064741       -0.396808
         -0.017346       -0.155517       -0.462979
         -0.054599       -0.176554       -0.437275
         -0.025914       -0.096321       -0.379433
          0.071375        0.023689       -0.272514
          0.143873        0.067557       -0.074709
          0.111373       -0.027620        0.138116
          0.008722       -0.156188        0.199208
         -0.051387       -0.125908        0.043705
         -0.026090        0.070611       -0.191335
         -0.000640        0.207867       -0.292885
         -0.051480        0.166076       -0.184514
         -0.110170        0.131586        0.001630
         -0.058270        0.272075        0.089854
          0.075241        0.399294        0.094573
          0.132586        0.225470        0.193719
          0.052597       -0.161130        0.415962
         -0.041762       -0.367407        0.516671
         -0.025174       -0.205453        0.327170
          0.062126        0.115497        0.064883
          0.092467        0.302402        0.049714
          0.024328        0.272134        0.238367
         -0.068962        0.105536        0.317563
         -0.106351       -0.115366        0.156834
         -0.080417       -0.338254       -0.116328
         -0.034022       -0.492045       -0.397877
          0.009847       -0.500599       -0.659548
          0.064235       -0.352703       -0.770353
          0.131870       -0.121080       -0.565220
          0.184192        0.101659       -0.121214
          0.185987        0.261642        0.258680
          0.101230        0.333171        0.388997
         -0.095284        0.295788        0.364948
         -0.342205        0.159786        0.342469
         -0.465677       -0.005912        0.323141
         -0.328996       -0.109654        0.245188
         -0.002795       -0.110685        0.147317
          0.289731       -0.049395        0.106629
          0.395998        0.002005        0.097227
          0.342850        0.020227        0.051248
          0.227417        0.050911        0.007137
          0.083331        0.128884        0.049485
         -0.091320        0.189423        0.133849
         -0.234956        0.116448        0.132080
         -0.256403       -0.085853        0.041971
         -0.168949       -0.232220       -0.018599
         -0.095003       -0.158579       -0.035229
         -0.103228        0.042756       -0.131701
         -0.117289        0.113819       -0.340513
         -0.036897       -0.025761       -0.508774
          0.107953       -0.163690       -0.498576
          0.188998       -0.091207       -0.351902
          0.139830        0.112400       -0.203409
          0.024850        0.204542       -0.136120
         -0.043906        0.099517       -0.161640
         -0.012378       -0.069483       -0.242679
          0.085810       -0.159802       -0.286826
          0.164305       -0.149362       -0.189190
          0.151405       -0.067587        0.067785
          0.045486        0.060685        0.377695
         -0.094099        0.168846        0.584026
         -0.193729        0.163376        0.588245
         -0.192935        0.041779        0.417347
         -0.082049       -0.081289        0.208003
          0.050707       -0.115256        0.095518
          0.081511       -0.101803        0.092011
          0.008366       -0.126975        0.082822
         -0.036816       -0.168659       -0.044288
          0.014884       -0.112210       -0.261170
          0.063274        0.081774       -0.399288
          0.004604        0.304435       -0.322022
         -0.099403        0.419363       -0.093788
         -0.118404        0.383617        0.093364
         -0.039268        0.219160        0.164472
          0.052605       -0.043574        0.213235
          0.115668       -0.329276        0.284959
          0.159838       -0.500373        0.280876
          0.152715       -0.460372        0.159307
          0.046069       -0.249541        0.046204
         -0.106777        0.000815        0.018713
         -0.174844        0.176043       -0.041605
         -0.111569        0.229141       -0.223821
         -0.005423        0.193098       -0.389078
          0.042205        0.173051       -0.383888
          0.010041        0.254670       -0.303946
         -0.065392        0.375959       -0.334376
         -0.117394        0.357605       -0.429448
         -0.067668        0.117487       -0.368366
          0.088189       -0.199303       -0.088539
          0.223841       -0.362967        0.225611
          0.204622       -0.293317        0.387519
          0.061288       -0.107548        0.392273
         -0.048601        0.026438        0.333421
         -0.046846        0.036034        0.258874
         -0.004014       -0.035833        0.165472
          0.003656       -0.110893        0.069119
         -0.001213       -0.156694        0.016633
          0.018777       -0.188219        0.033313
          0.014281       -0.213338        0.088777
         -0.081870       -0.218512        0.128929
         -0.216077       -0.203357        0.132491
         -0.239574       -0.173555        0.117500
         -0.096724       -0.100822        0.097485
          0.085037        0.039808        0.064063
          0.142417        0.194715        0.023505
          0.058187        0.280668        0.011272
         -0.058095        0.310215        0.034468
         -0.106468        0.362819        0.031769
         -0.042166        0.416990       -0.050357
          0.131503        0.337379       -0.158011
          0.311211        0.079727       -0.180495
          0.321857       -0.210002       -0.102079
          0.121929       -0.372930       -0.028837
         -0.102315       -0.402285       -0.055731
         -0.165944       -0.344940       -0.175038
         -0.110280       -0.162655       -0.313808
         -0.079276        0.157323       -0.384731
         -0.083089        0.430107       -0.310008
         -0.033361        0.407262       -0.091269
          0.061584        0.101699        0.138094
          0.092976       -0.178263        0.214665
          0.027828       -0.184867        0.106981
         -0.038973       -0.017205       -0.072319
         -0.035395        0.029631       -0.181206
         -0.012593       -0.151043       -0.132774
         -0.034209       -0.338828        0.062341
         -0.054515       -0.260209        0.281210
         -0.011065        0.064850        0.382226
          0.028400        0.349410        0.347588
         -0.044680        0.404255        0.269057
         -0.174781        0.330855        0.196972
         -0.184084        0.285112        0.095902
         -0.023509        0.215367       -0.046520
          0.157717        0.005212       -0.165574
          0.216175       -0.234167       -0.213210
          0.176025       -0.252668       -0.238873
          0.145907       -0.039007       -0.311563
          0.148859        0.115797       -0.387516
          0.106775        0.010849       -0.339333
         -0.016816       -0.193062       -0.137921
         -0.144404       -0.227904        0.079287
         -0.203050       -0.102629        0.185884
         -0.228786       -0.045491        0.241635
         -0.263560       -0.142137        0.386764
         -0.236499       -0.253483        0.597315
         -0.076332       -0.285867        0.671470
          0.129760       -0.312499        0.473898
          0.233116       -0.366761        0.092387
          0.220411       -0.325062       -0.267735
          0.172194       -0.106690       -0.452855
          0.091753        0.172006       -0.417891
         -0.062428        0.363350       -0.229798
         -0.216030        0.475833       -0.049460
         -0.214871        0.573187       -0.011148
         -0.030246        0.603462       -0.079436
          0.183320        0.474751       -0.102250
          0.257465        0.227736       -0.023608
          0.170186       -0.007007        0.048947
          0.026370       -0.178696        0.015063
         -0.057969       -0.313712       -0.083960
         -0.030922       -0.376308       -0.157727
          0.072430       -0.278143       -0.201114
          0.145706       -0.044878       -0.250423
          0.102445        0.146631       -0.271687
         -0.019990        0.143132       -0.196655
         -0.103847       -0.039229       -0.039588
         -0.107649       -0.250402        0.118700
         -0.099006       -0.324733        0.248918
         -0.126522       -0.191456        0.380705
         -0.163720        0.050552        0.493564
         -0.193056        0.200808        0.501605
         -0.228704        0.172532        0.374206
         -0.232780        0.080186        0.185043
         -0.127960        0.044365        0.006961
          0.067878        0.018009       -0.153477
          0.216536       -0.082473       -0.273770
          0.211556       -0.182204       -0.273975
          0.094771       -0.135655       -0.141378
         -0.008733        0.045865       -0.013646
         -0.029438        0.193865       -0.037912
          0.012157        0.199398       -0.196709
          0.084121        0.120287       -0.353208
          0.177223        0.057083       -0.416539
          0.240004        0.020127       -0.377381
          0.180369       -0.027087       -0.229044
          0.001201       -0.069518        0.028760
         -0.150672       -0.073774        0.301936
         -0.150069       -0.079620        0.427469
         -0.043036       -0.156886        0.346598
          0.032425       -0.270540        0.191758
          0.020213       -0.284121        0.136380
         -0.013397       -0.139078        0.196128
          0.016679        0.038422        0.245808
          0.109395        0.083650        0.197770
          0.179783        0.018067        0.071128
          0.153929        0.034776       -0.093108
          0.040517        0.232778       -0.261940
         -0.094391        0.450030       -0.353997
         -0.187144        0.444144       -0.297419
         -0.200531        0.208425       -0.171046
         -0.137809        0.007190       -0.139541
         -0.055751        0.059893       -0.211167
         -0.019473        0.265081       -0.217147
         -0.025423        0.324132       -0.079149
         -0.012013        0.110242        0.071495
          0.042461       -0.195003        0.115666
          0.083772       -0.347963        0.123982
          0.063518       -0.307467        0.202403
          0.010723       -0.195463        0.291252
         -0.011217       -0.104458        0.254123
          0.010688       -0.045063        0.089379
          0.034861       -0.019920       -0.075289
          0.025955       -0.045783       -0.154873
         -0.020813       -0.116558       -0.156507
         -0.094999       -0.204124       -0.082341
         -0.158831       -0.281694        0.094293
         -0.141533       -0.312184        0.331609
         -0.012923       -0.252373        0.484604
          0.144481       -0.120030        0.420937
          0.201764       -0.013605        0.153124
          0.129880        0.011505       -0.163631
          0.028982        0.052632       -0.363170
         -0.004782        0.243938       -0.398313
          0.003372        0.535997       -0.342628
         -0.034271        0.697543       -0.279246
         -0.115176        0.565765       -0.224023
         -0.126404        0.220009       -0.158288
         -0.006821       -0.113726       -0.075224
          0.139068       -0.265210        0.035451
          0.166189       -0.222285        0.189796
          0.084065       -0.112362        0.355103
          0.019659       -0.099849        0.440965
          0.007283       -0.233154        0.384806
         -0.045050       -0.377401        0.214424
         -0.163411       -0.350015        0.009249
         -0.231387       -0.126769       -0.161361
         -0.165433        0.126803       -0.255057
         -0.042881        0.227171       -0.259989
          0.020435        0.147275       -0.198889
          0.021197        0.019917       -0.104831
          0.022570       -0.014049        0.007762
          0.041839        0.053477        0.127326
          0.058043        0.116067        0.215235
          0.066274        0.096356        0.230099
          0.064072        0.032085        0.178102
          0.038092        0.004137        0.094538
          0.004857        0.020792       -0.025361
          0.004462        0.023241       -0.211823
          0.021877       -0.006579       -0.415199
         -0.011413       -0.011577       -0.493770
         -0.096689        0.030464       -0.362801
         -0.128195        0.018873       -0.098981
         -0.033943       -0.157811        0.157215
          0.105781       -0.422801        0.344379
          0.149894       -0.524300        0.463195
          0.069825       -0.307412        0.481066
         -0.034148        0.085742        0.352708
         -0.068628        0.358792        0.118647
         -0.034849        0.373814       -0.098271
          0.008246        0.252116       -0.205135
          0.007220        0.181442       -0.211221
         -0.050509        0.207687       -0.195379
         -0.107589        0.240040       -0.226888
         -0.062173        0.194765       -0.307289
          0.106264        0.080460       -0.368791
          0.249784       -0.037407       -0.329760
          0.187236       -0.111749       -0.163407
         -0.048468       -0.142396        0.069741
         -0.203957       -0.148198        0.248682
         -0.116663       -0.136516        0.283343
          0.071023       -0.110574        0.213844
          0.119191       -0.086281        0.184797
          0.012052       -0.078030        0.270174
         -0.077434       -0.077092        0.362807
         -0.062990       -0.061541        0.306040
         -0.013476       -0.021861        0.095219
          0.002379        0.026998       -0.135695
         -0.019798        0.055407       -0.293895
         -0.072126        0.061337       -0.396966
         -0.117413        0.105601       -0.474303
         -0.069300        0.241347       -0.488774
          0.090457        0.381423       -0.375850
          0.231721        0.333453       -0.123894
          0.222004        0.041569        0.181953
          0.095818       -0.292576        0.388835
         -0.011222       -0.422374        0.396757
         -0.035205       -0.324431        0.275313
         -0.013922       -0.171920        0.201271
         -0.002532       -0.107687        0.243226
         -0.024967       -0.132269        0.276922
         -0.069306       -0.163636        0.168740
         -0.092806       -0.125307       -0.032617
         -0.063004       -0.005591       -0.172535
         -0.003210        0.125516       -0.196152
          0.038412        0.188965       -0.170789
          0.051144        0.189052       -0.144919
          0.045763        0.182343       -0.106512
          0.008483        0.178213       -0.064871
         -0.061437        0.146666       -0.051340
         -0.103540        0.098882       -0.039131
         -0.064998        0.072292        0.021863
          0.013299        0.050595        0.089120
          0.051010       -0.017350        0.062056
          0.032806       -0.116754       -0.059377
         -0.000913       -0.156704       -0.154911
         -0.022515       -0.086500       -0.133004
         -0.024591        0.025488       -0.018969
         -0.005485        0.069829        0.102503
          0.012294        0.025693        0.164409
         -0.005724       -0.033914        0.144074
         -0.049787       -0.048224        0.069647
         -0.070796       -0.027389        0.004431
         -0.056071       -0.014332       -0.005248
         -0.040818       -0.037699        0.029570
         -0.031422       -0.100206        0.063474
          0.009959       -0.175686        0.070661
          0.084607       -0.218804        0.054981
          0.135198       -0.200146        0.020085
          0.122749       -0.126101       -0.025861
          0.061547       -0.019186       -0.043758
         -0.016919        0.098056       -0.006200
         -0.071004        0.196404        0.035718
         -0.052199        0.248027        0.001749
          0.026010        0.244469       -0.105321
          0.067488        0.185744       -0.208528
          0.015708        0.073261       -0.256628
         -0.059107       -0.054084       -0.241811
         -0.068385       -0.112567       -0.156744
         -0.030238       -0.055310       -0.013002
         -0.006835        0.060937        0.134280
          0.003828        0.136951        0.235819
          0.027315        0.135047        0.277226
          0.041350        0.081589        0.240009
          0.026793        0.006775        0.114861
          0.014318       -0.058202       -0.028094
          0.011321       -0.061075       -0.076532
         -0.031137        0.019307       -0.012040
         -0.111041        0.118186        0.068472
         -0.131340        0.147130        0.084353
         -0.038546        0.094626        0.046720
          0.087555        0.009017       -0.012852
          0.155571       -0.087842       -0.098777
          0.177625       -0.201930       -0.191535
          0.189342       -0.309200       -0.210099
          0.154349       -0.365877       -0.107241
          0.034248       -0.360255        0.045850
         -0.123340       -0.307858        0.142352
         -0.238536       -0.226314        0.168733
         -0.280316       -0.146578        0.176705
         -0.254742       -0.094610        0.165505
         -0.181184       -0.034017        0.088165
         -0.098925        0.102495       -0.038622
         -0.025342        0.299868       -0.131283
          0.080397        0.454621       -0.159339
          0.227757        0.493122       -0.174339
          0.313223        0.418323       -0.186027
          0.243087        0.253252       -0.112819
          0.093787        0.036044        0.067415
          0.019620       -0.142065        0.211209
          0.030503       -0.193721        0.174850
         -0.001539       -0.130588        0.022618
         -0.119892       -0.035776       -0.065468
         -0.208646        0.035134       -0.050088
         -0.175372        0.068714       -0.054711
         -0.083835        0.056158       -0.156648
         -0.040239        0.013501       -0.293284
         -0.048483        0.000601       -0.367973
         -0.051087        0.049373       -0.332587
         -0.027782        0.101578       -0.176565
          0.017369        0.076719        0.055118
          0.090800       -0.020163        0.234903
          0.169365       -0.106330        0.242740
          0.190882       -0.124756        0.106111
          0.130756       -0.099497       -0.007986
          0.037938       -0.081567        0.035133
         -0.023092       -0.070274        0.199930
         -0.024966       -0.022205        0.330980
          0.016731        0.062483        0.324647
          0.049828        0.108006        0.220470
          0.020325        0.057595        0.120440
         -0.066601       -0.029218        0.062860
         -0.141333       -0.046528        0.008301
         -0.140620       -0.004612       -0.079979
         -0.066218       -0.023395       -0.177051
          0.026466       -0.135537       -0.207911
          0.084096       -0.210208       -0.117234
          0.099259       -0.140702        0.048098
          0.093034       -0.007013        0.145550
          0.061521        0.040514        0.073878
         -0.013359       -0.010933       -0.105730
         -0.094045       -0.042379       -0.225900
         -0.102542        0.016461       -0.183767
         -0.030626        0.098075       -0.028952
          0.037519        0.091596        0.110942
          0.037155       -0.028373        0.165218
         -0.006469       -0.180639        0.158959
         -0.034395       -0.250079        0.126423
         -0.026372       -0.171069        0.049771
         -0.004430        0.023341       -0.067781
          0.003104        0.213627       -0.132380
         -0.008104        0.288551       -0.056636
         -0.017798        0.251173        0.106108
         -0.011408        0.197169        0.218238
         -0.001492        0.173462        0.226177
         -0.010225        0.116900        0.177632
         -0.038590       -0.028755        0.092909
         -0.056794       -0.195148       -0.058464
         -0.029102       -0.251007       -0.236807
          0.033968       -0.142948       -0.318552
          0.062721        0.077374       -0.270564
          0.015313        0.311611       -0.228121
         -0.042528        0.432308       -0.296741
         -0.022693        0.315814       -0.364160
          0.042870       -0.023138       -0.246283
          0.052054       -0.363625        0.027978
          0.007934       -0.466381        0.226846
          0.011389       -0.324655        0.207362
          0.075817       -0.134364        0.067934
          0.094050       -0.039273       -0.011661
          0.021593       -0.016480        0.019256
         -0.044130        0.002761        0.070593
         -0.023506        0.023974        0.050848
          0.021649        0.023540       -0.021893
         -0.002902        0.009067       -0.041885
         -0.072654        0.015526        0.057761
         -0.082296        0.062905        0.216778
          0.002026        0.114856        0.312108
          0.099339        0.092421        0.289711
          0.122980       -0.025605        0.183311
          0.073783       -0.128363        0.027279
          0.001477       -0.070663       -0.164344
         -0.067903        0.140472       -0.330251
         -0.123679        0.319337       -0.366442
         -0.141444        0.292506       -0.234755
         -0.108594        0.075846       -0.012249
         -0.048119       -0.161919        0.183239
          0.000729       -0.267584        0.270338
          0.004489       -0.206492        0.219632
         -0.040309       -0.049451        0.067528
         -0.075883        0.087647       -0.077684
         -0.022432        0.114854       -0.111950
          0.107743        0.029864       -0.039711
          0.189695       -0.087647        0.036022
          0.138096       -0.158113        0.033822
          0.029788       -0.167009       -0.024089
          0.000485       -0.143038       -0.049784
          0.056176       -0.103365        0.007191
          0.076909       -0.046236        0.095570
         -0.001827        0.021889        0.107584
         -0.107449        0.087357       -0.000828
         -0.152487        0.156191       -0.154497
         -0.147651        0.242787       -0.244935
         -0.137934        0.318342       -0.241288
         -0.102170        0.312634       -0.178988
          0.000375        0.200197       -0.076482
          0.130448        0.047939        0.069303
          0.201790       -0.062050        0.220434
          0.187943       -0.117892        0.301482
          0.129985       -0.144769        0.272342
          0.067591       -0.141356        0.161541
          0.015928       -0.110753        0.042961
         -0.021981       -0.100510       -0.003946
         -0.056535       -0.135967        0.033463
         -0.094625       -0.158366        0.047876
         -0.117408       -0.106984       -0.082683
         -0.111189       -0.022862       -0.305068
         -0.093631        0.010661       -0.414672
         -0.069066       -0.003454       -0.317876
         -0.012549        0.005399       -0.151902
          0.060274        0.054703       -0.071822
          0.087502        0.102801       -0.039278
          0.068829        0.144541        0.071428
          0.078285        0.198868        0.254524
          0.119741        0.200237        0.390067
          0.091060        0.036924        0.421884
         -0.038441       -0.254385        0.385588
         -0.142723       -0.451673        0.288459
         -0.120714       -0.387838        0.103720
         -0.043417       -0.143781       -0.102784
         -0.019825        0.080667       -0.181984
         -0.024241        0.204539       -0.103384
          0.030135        0.264517       -0.035601
          0.123781        0.252003       -0.128918
          0.149165        0.119114       -0.299334
          0.058913       -0.054663       -0.345362
         -0.084883       -0.072870       -0.224630
         -0.185098        0.120700       -0.078288
         -0.185789        0.310434       -0.000374
         -0.105771        0.250945        0.063828
         -0.019803       -0.017382        0.156437
          0.030575       -0.219926        0.192054
          0.090604       -0.199795        0.093853
          0.190592       -0.087757       -0.062422
          0.239993       -0.085414       -0.147078
          0.140993       -0.194360       -0.141096
         -0.032331       -0.247499       -0.097423
         -0.113869       -0.144828       -0.012761
         -0.083441        0.041210        0.138039
         -0.070249        0.177300        0.289601
         -0.121909        0.200046        0.330528
         -0.131643        0.126428        0.235809
         -0.026252        0.004694        0.066298
          0.110618       -0.110025       -0.119184
          0.152635       -0.166021       -0.265189
          0.078316       -0.134831       -0.296086
         -0.029688       -0.024948       -0.198729
         -0.078887        0.114963       -0.082315
         -0.048984        0.205148       -0.051451
         -0.001961        0.186096       -0.059040
          0.001722        0.087674        0.008880
         -0.013226        0.013978        0.135501
          0.017628        0.033577        0.183652
          0.088803        0.112256        0.106011
          0.125192        0.163507        0.027792
          0.083729        0.128483        0.076058
          0.000635        0.001833        0.206872
         -0.061465       -0.175916        0.261210
         -0.077126       -0.334687        0.152266
         -0.065308       -0.412551       -0.053035
         -0.053524       -0.389116       -0.216965
         -0.045040       -0.272919       -0.249077
         -0.022826       -0.081118       -0.154814
          0.017190        0.134627       -0.018452
          0.049904        0.275046        0.060734
          0.046027        0.267597        0.057020
          0.001476        0.150412        0.033628
         -0.061424        0.041141        0.031887
         -0.105497        0.024927       -0.006094
         -0.100328        0.096025       -0.126320
         -0.058260        0.193780       -0.235108
         -0.025060        0.260339       -0.210541
         -0.003481        0.257764       -0.106839
          0.059875        0.163837       -0.090661
          0.160019       -0.006487       -0.171464
          0.188940       -0.176535       -0.167194
          0.093361       -0.248965        0.012423
         -0.013374       -0.195229        0.217103
         -0.013334       -0.085666        0.287046
          0.030611       -0.017763        0.283429
         -0.010206       -0.025289        0.341032
         -0.106058       -0.061228        0.395234
         -0.116561       -0.059205        0.247292
         -0.018645       -0.005155       -0.114900
          0.068968        0.054310       -0.435368
          0.077773        0.072580       -0.479798
          0.062050        0.050110       -0.287802
          0.065231        0.001917       -0.071840
          0.046477       -0.087717        0.042288
         -0.016136       -0.223940        0.086451
         -0.059955       -0.335382        0.117746
         -0.039568       -0.322538        0.124481
         -0.009210       -0.178379        0.083503
         -0.028877       -0.004109        0.039778
         -0.058258        0.104752        0.062615
         -0.032664        0.146412        0.129564
          0.013392        0.180957        0.123789
          0.000247        0.245252       -0.007382
         -0.064164        0.313681       -0.144116
         -0.108554        0.327251       -0.125955
         -0.113340        0.253147        0.030198
         -0.100732        0.124399        0.139259
         -0.057844        0.020652        0.081556
          0.025572       -0.004148       -0.065594
          0.091980        0.023640       -0.154396
          0.093879        0.025373       -0.135118
          0.083656       -0.049609       -0.055549
          0.119252       -0.175953        0.029313
          0.140151       -0.272088        0.086028
          0.057614       -0.264714        0.087015
         -0.079079       -0.151170        0.022161
         -0.132523       -0.004007       -0.078485
         -0.072443        0.092539       -0.150667
         -0.004222        0.104243       -0.134002
          0.003935        0.046050       -0.025876
          0.011589       -0.051486        0.100422
          0.077762       -0.155331        0.157777
          0.139743       -0.227612        0.124112
          0.111121       -0.235895        0.041043
          0.032937       -0.174023       -0.037335
          0.013443       -0.073253       -0.065649
          0.057387        0.014294       -0.023488
          0.067315        0.062107        0.048323
         -0.008820        0.102279        0.072742
         -0.124321        0.187104        0.030101
         -0.207888        0.307954       -0.023984
         -0.222173        0.378244       -0.051746
         -0.167776        0.316349       -0.078469
         -0.079060        0.139720       -0.125177
         -0.008708       -0.030714       -0.160153
          0.012130       -0.074160       -0.140908
          0.005064        0.001299       -0.060036
          0.023829        0.053909        0.061073
          0.084356       -0.024879        0.182512
          0.128212       -0.166073        0.238703
          0.097052       -0.215362        0.170113
          0.029717       -0.147304        0.006660
          0.016610       -0.091051       -0.111184
          0.063467       -0.134785       -0.067255
          0.085497       -0.204648        0.075917
          0.038297       -0.182950        0.136963
         -0.036138       -0.066393        0.040365
         -0.095828        0.061540       -0.104790
         -0.137025        0.157259       -0.165739
         -0.142179        0.229857       -0.127568
         -0.083319        0.259808       -0.044498
          0.009603        0.200317        0.047908
          0.063953        0.060179        0.118351
          0.062807       -0.092824        0.123562
          0.060868       -0.216524        0.074752
          0.093017       -0.310277        0.060930
          0.132460       -0.343794        0.141311
          0.146554       -0.257304        0.256393
          0.127459       -0.062593        0.297357
          0.061842        0.127489        0.221019
         -0.058153        0.211298        0.051980
         -0.179294        0.195451       -0.170064
         -0.211829        0.155426       -0.382033
         -0.138293        0.143131       -0.490062
         -0.039706        0.157632       -0.446229
          0.020488        0.168960       -0.301891
          0.071963        0.140105       -0.132099
