INSTITUTO GEOFISICO DEL PERU
CENTRO NACIONAL DE MONITOREO SISMICO
Calle Calatrava 216 - La Molina 15023
http://www.igp.gob.pe

1. ESTACION SISMICA
NOMBRE  : Isla San Lorenzo, Callao
CODIGO  : SLN1
LATITUD : -12.076
LONGITUD: -77.235

2. SISMO
FECHA LOCAL     : 2021/10/16
HORA LOCAL      : 07:53:39
LATITUD         : -11.664
LONGITUD        : -77.852
PROFUNDIDAD     : 47.0 km
MAGNITUD        : M4.5
DIST. EPICENTRAL: 81.2 km

3. REGISTRO DE ACELERACION
TIEMPO DE INICIO           : 2021/10/16 12:53:45 UTC
NUMERO DE MUESTRAS         : 8523
MUESTREO                   : 100.0 muestras/segundo
REGISTROS                  : Formato corregido por instrumento
CORRECCION POR LINEA BASE  : Si
UNIDADES                   : cm/s2
REGISTROS POR COMPONENTE   : Z: Vertical  N: Norte-Sur  E: Este-Oeste
PGA                        :    1.7955         3.4970        4.4717

              Z              N              E
         -0.000791       -0.000862       -0.000785
         -0.000327       -0.000351       -0.000326
          0.000662       -0.000362       -0.001232
          0.000787       -0.000584       -0.001745
          0.000185       -0.000868       -0.000959
          0.000194       -0.001363       -0.000085
          0.000905       -0.001352       -0.000314
          0.001033        0.000188       -0.001242
          0.000195        0.002328       -0.001770
         -0.000441        0.002682       -0.001476
          0.000006        0.000825       -0.000773
          0.000784       -0.001026       -0.000209
          0.000508       -0.001379        0.000007
         -0.000821       -0.001106       -0.000052
         -0.001514       -0.001123       -0.000113
         -0.000522       -0.000962        0.000170
          0.000749       -0.000459        0.000714
          0.000309       -0.000501        0.000961
         -0.001324       -0.001103        0.000631
         -0.001794       -0.000739        0.000048
         -0.000489        0.001270       -0.000453
          0.000665        0.003203       -0.000802
          0.000259        0.003009       -0.000847
         -0.000798        0.001140       -0.000418
         -0.001195        0.000058        0.000125
         -0.001040        0.000943        0.000012
         -0.000875        0.002054       -0.000935
         -0.000489        0.001256       -0.001738
          0.000254       -0.000803       -0.001299
          0.000666       -0.001707        0.000043
          0.000234       -0.000715        0.000828
         -0.000507        0.000740        0.000465
         -0.000740        0.001386       -0.000207
         -0.000372        0.001045       -0.000538
          0.000089       -0.000245       -0.000877
          0.000277       -0.002117       -0.001318
          0.000271       -0.003244       -0.001060
          0.000255       -0.002614        0.000233
          0.000192       -0.001214        0.001483
          0.000086       -0.000829        0.001398
          0.000209       -0.001556        0.000102
          0.000644       -0.002093       -0.000926
          0.000966       -0.001795       -0.000491
          0.000825       -0.000878        0.000917
          0.000437        0.000464        0.001703
          0.000142        0.001668        0.001338
         -0.000111        0.001677        0.000984
         -0.000420        0.000462        0.001242
         -0.000470       -0.000484        0.000862
         -0.000047       -0.000124       -0.000924
          0.000298        0.000836       -0.002620
         -0.000094        0.001339       -0.002597
         -0.000843        0.001445       -0.001177
         -0.000948        0.001655        0.000489
         -0.000270        0.001807        0.001667
          0.000268        0.001526        0.001719
          0.000010        0.001026        0.000530
         -0.000692        0.000722       -0.000675
         -0.001075        0.000564       -0.000549
         -0.000709        0.000293        0.000531
          0.000271        0.000029        0.001044
          0.001188        0.000144        0.000381
          0.001265        0.000594       -0.000674
          0.000551        0.000808       -0.001241
          0.000152        0.000465       -0.001172
          0.000901       -0.000002       -0.000681
          0.001926       -0.000049        0.000085
          0.001558        0.000223        0.000885
         -0.000104        0.000387        0.001224
         -0.000980        0.000320        0.000672
          0.000042       -0.000008       -0.000563
          0.001522       -0.000750       -0.001514
          0.001679       -0.001589       -0.001320
          0.000661       -0.001675       -0.000201
         -0.000191       -0.000845        0.000911
         -0.000248       -0.000125        0.001622
         -0.000097       -0.000310        0.002295
         -0.000492       -0.000898        0.003036
         -0.001178       -0.000999        0.003268
         -0.001296       -0.000395        0.002610
         -0.000897        0.000754        0.001502
         -0.000894        0.002252        0.000555
         -0.001329        0.003423       -0.000183
         -0.001247        0.003299       -0.000856
         -0.000517        0.001887       -0.001299
         -0.000088        0.000521       -0.001408
         -0.000286        0.000355       -0.001283
         -0.000466        0.001055       -0.000689
         -0.000314        0.001503        0.000558
         -0.000090        0.001169        0.001526
          0.000094        0.000219        0.001040
          0.000149       -0.001070       -0.000343
         -0.000061       -0.002275       -0.001126
          0.000027       -0.002697       -0.001260
          0.001169       -0.001990       -0.001597
          0.002522       -0.000801       -0.001699
          0.002262       -0.000247       -0.000550
          0.000567       -0.000781        0.001317
         -0.000288       -0.001890        0.002384
          0.000509       -0.002733        0.002053
          0.001130       -0.002758        0.000817
          0.000306       -0.002040       -0.000439
         -0.000666       -0.001346       -0.000840
         -0.000239       -0.001314       -0.000228
          0.000913       -0.001454        0.000449
          0.001140       -0.000784        0.000192
          0.000290        0.000556       -0.000924
         -0.000515        0.001461       -0.002069
         -0.000875        0.001580       -0.002488
         -0.001316        0.001535       -0.001821
         -0.001779        0.001502       -0.000346
         -0.001445        0.000965        0.000915
         -0.000341       -0.000147        0.001059
          0.000306       -0.001233        0.000439
         -0.000139       -0.001945        0.000127
         -0.000759       -0.002485        0.000325
         -0.000543       -0.002910        0.000426
          0.000271       -0.002732        0.000575
          0.000922       -0.001587        0.001453
          0.001198       -0.000130        0.002388
          0.001243        0.000443        0.001786
          0.001103        0.000012       -0.000195
          0.000868       -0.000290       -0.001559
          0.000661        0.000214       -0.001463
          0.000338        0.001101       -0.001085
         -0.000245        0.002020       -0.001245
         -0.000670        0.002954       -0.001452
         -0.000411        0.003256       -0.001492
          0.000062        0.002198       -0.001740
         -0.000332        0.000603       -0.001927
         -0.001499        0.000162       -0.001484
         -0.002007        0.000942       -0.000732
         -0.001239        0.001219       -0.000133
         -0.000395        0.000047        0.000670
         -0.000672       -0.001502        0.001626
         -0.001601       -0.002018        0.001596
         -0.001845       -0.001434        0.000396
         -0.000835       -0.000609       -0.000327
          0.000779       -0.000139        0.000384
          0.001782       -0.000092        0.001362
          0.001503       -0.000297        0.001473
          0.000594       -0.000297        0.001111
          0.000309        0.000333        0.000770
          0.000836        0.001078        0.000116
          0.001163        0.000874       -0.000874
          0.000764       -0.000131       -0.001408
          0.000247       -0.000582       -0.001015
          0.000062       -0.000063       -0.000160
         -0.000198        0.000430        0.000472
         -0.000793        0.000300        0.000683
         -0.001247        0.000029        0.000624
         -0.001176        0.000057        0.000385
         -0.000806        0.000321        0.000046
         -0.000393        0.000795       -0.000115
          0.000019        0.001437       -0.000074
          0.000260        0.001869       -0.000503
          0.000231        0.001888       -0.001865
          0.000258        0.001906       -0.003158
          0.000550        0.002183       -0.002752
          0.000753        0.002186       -0.000658
          0.000591        0.001477        0.001227
          0.000310        0.000612        0.001576
          0.000130        0.000338        0.001255
         -0.000019        0.000531        0.001652
         -0.000025        0.000557        0.002432
          0.000368        0.000099        0.002340
          0.000998       -0.000739        0.001318
          0.001389       -0.001640        0.000178
          0.001325       -0.002215       -0.000793
          0.000849       -0.002213       -0.001321
          0.000101       -0.001660       -0.000770
         -0.000501       -0.000840        0.000278
         -0.000540       -0.000142        0.000150
         -0.000258        0.000331       -0.001041
         -0.000259        0.000773       -0.001292
         -0.000604        0.001036       -0.000324
         -0.000838        0.000607       -0.000149
         -0.000658       -0.000300       -0.001235
         -0.000135       -0.000598       -0.001509
          0.000377        0.000159       -0.000074
          0.000451        0.001062        0.001279
          0.000095        0.001165        0.001199
         -0.000098        0.000604        0.000576
          0.000283       -0.000076        0.000432
          0.000767       -0.000761        0.000431
          0.000555       -0.001311        0.000122
         -0.000317       -0.001237       -0.000154
         -0.000849       -0.000663       -0.000202
         -0.000331       -0.000571       -0.000543
          0.000606       -0.001171       -0.001443
          0.000712       -0.001173       -0.002164
         -0.000185        0.000130       -0.001916
         -0.000961        0.001337       -0.001109
         -0.000853        0.000981       -0.000710
         -0.000464       -0.000045       -0.000664
         -0.000527        0.000005       -0.000160
         -0.000591        0.000757        0.000641
          0.000065        0.000456        0.000704
          0.001004       -0.000950        0.000023
          0.001289       -0.001753       -0.000099
          0.000830       -0.001193        0.000916
          0.000064       -0.000255        0.001957
         -0.000669        0.000035        0.001885
         -0.000796       -0.000372        0.001218
          0.000125       -0.000981        0.001147
          0.001254       -0.001136        0.001555
          0.001164       -0.000441        0.001292
         -0.000038        0.000508        0.000020
         -0.000833        0.000448       -0.001324
         -0.000708       -0.000908       -0.001617
         -0.000768       -0.002224       -0.000565
         -0.001562       -0.002025        0.000865
         -0.001968       -0.000542        0.001312
         -0.001070        0.000360        0.000961
          0.000130       -0.000618        0.001501
          0.000087       -0.002351        0.003127
         -0.000941       -0.002603        0.003529
         -0.001349       -0.001051        0.001453
         -0.000548        0.000445       -0.001027
          0.000602        0.000701       -0.001688
          0.001175        0.000623       -0.001255
          0.000658        0.001294       -0.001480
         -0.000961        0.002287       -0.002340
         -0.002448        0.002682       -0.002760
         -0.002144        0.002464       -0.002443
         -0.000374        0.001982       -0.001882
          0.000734        0.001037       -0.001512
          0.000311       -0.000453       -0.001294
         -0.000307       -0.001675       -0.000834
          0.000010       -0.001786       -0.000056
          0.000721       -0.000888        0.000430
          0.000939        0.000385        0.000354
          0.000737        0.001258        0.000626
          0.000759        0.000741        0.001946
          0.001243       -0.001173        0.003312
          0.001598       -0.002531        0.003334
          0.001083       -0.001754        0.002241
          0.000098       -0.000303        0.001334
         -0.000132       -0.000559        0.001073
          0.000441       -0.002040        0.000882
          0.000521       -0.002350        0.000549
         -0.000132       -0.000840        0.000701
         -0.000202        0.001052        0.001629
          0.000596        0.002192        0.002477
          0.000828        0.002584        0.002188
         -0.000063        0.002426        0.000760
         -0.000844        0.001737       -0.000822
         -0.000696        0.000783       -0.001632
         -0.000229        0.000189       -0.001605
         -0.000036        0.000378       -0.001450
          0.000148        0.000911       -0.001824
          0.000616        0.000867       -0.002641
          0.000985        0.000225       -0.003378
          0.000820        0.000146       -0.003787
          0.000590        0.001212       -0.003680
          0.001041        0.002191       -0.002480
          0.001655        0.001635       -0.000197
          0.001216        0.000113        0.001623
          0.000083       -0.000467        0.001559
         -0.000052        0.000441        0.000496
          0.001027        0.001348        0.000332
          0.001581        0.001008        0.001093
          0.000681        0.000043        0.001327
         -0.000462       -0.000329        0.000749
         -0.000520       -0.000052        0.000399
          0.000102        0.000222        0.000554
          0.000115        0.000423        0.000346
         -0.000815        0.000716       -0.000581
         -0.001758        0.000629       -0.001448
         -0.001812       -0.000170       -0.001538
         -0.001155       -0.000923       -0.001018
         -0.000647       -0.000955       -0.000434
         -0.000755       -0.000779       -0.000152
         -0.001255       -0.000856       -0.000317
         -0.001753       -0.000589       -0.000741
         -0.001931        0.000296       -0.000948
         -0.001382        0.000912       -0.000713
         -0.000030        0.000660       -0.000231
          0.001206        0.000112        0.000326
          0.001176       -0.000155        0.000872
          0.000148       -0.000290        0.001154
         -0.000390       -0.000360        0.000940
          0.000194       -0.000082        0.000314
          0.001043        0.000313       -0.000373
          0.001354        0.000276       -0.000569
          0.001177        0.000173        0.000237
          0.000570        0.000769        0.001756
         -0.000542        0.001460        0.002632
         -0.001492        0.000978        0.001803
         -0.001298       -0.000328       -0.000019
         -0.000159       -0.000995       -0.001209
          0.000775       -0.000818       -0.001355
          0.001019       -0.000717       -0.001246
          0.000895       -0.000889       -0.001285
          0.000508       -0.000748       -0.001424
         -0.000098       -0.000118       -0.001744
         -0.000331        0.000557       -0.001718
          0.000259        0.000736       -0.000463
          0.001204        0.000123        0.001253
          0.001742       -0.001058        0.001555
          0.001666       -0.001962        0.000571
          0.001207       -0.001763        0.000110
          0.000599       -0.000730        0.000274
         -0.000032       -0.000223       -0.000243
         -0.000588       -0.001060       -0.000949
         -0.000813       -0.002305       -0.000144
         -0.000447       -0.002464        0.001890
          0.000106       -0.001428        0.003324
         -0.000109       -0.000345        0.003578
         -0.001264        0.000096        0.003285
         -0.002294        0.000218        0.002524
         -0.002283        0.000426        0.001090
         -0.001467        0.000748       -0.000374
         -0.000531        0.001257       -0.001143
          0.000205        0.002053       -0.001539
          0.000593        0.002654       -0.002095
          0.000492        0.002225       -0.002496
          0.000148        0.000821       -0.002385
          0.000120       -0.000350       -0.002087
          0.000504       -0.000499       -0.001679
          0.000726       -0.000290       -0.000592
          0.000354       -0.000434        0.001060
         -0.000365       -0.000446        0.001999
         -0.000932       -0.000046        0.001448
         -0.001009       -0.000364        0.000384
         -0.000447       -0.001959        0.000287
          0.000465       -0.003170        0.001244
          0.000948       -0.002528        0.002188
          0.000505       -0.001450        0.002624
         -0.000439       -0.002087        0.002879
         -0.001104       -0.003555        0.002736
         -0.001303       -0.003000        0.001300
         -0.001352       -0.000142       -0.001442
         -0.001251        0.001985       -0.004043
         -0.000739        0.001335       -0.004936
         -0.000121       -0.000438       -0.003892
          0.000032       -0.000702       -0.002234
         -0.000023        0.000587       -0.001479
          0.000309        0.001504       -0.001535
          0.000676        0.001103       -0.001089
          0.000544        0.000251       -0.000056
          0.000512        0.000106        0.000152
          0.001177        0.000866       -0.000716
          0.001670        0.001798       -0.001029
          0.001013        0.001955        0.000022
         -0.000118        0.001026        0.000945
         -0.000527       -0.000200        0.000132
         -0.000391       -0.000462       -0.001660
         -0.000558        0.000496       -0.002141
         -0.000792        0.001323       -0.000625
         -0.000338        0.000778        0.000860
          0.000287       -0.000338        0.000389
         -0.000080       -0.000466       -0.001251
         -0.001054        0.000092       -0.002159
         -0.001205        0.000069       -0.002031
         -0.000594       -0.000128       -0.001537
         -0.000431        0.000661       -0.000511
         -0.000422        0.001911        0.001447
          0.000825        0.002573        0.003846
          0.002796        0.003137        0.005881
          0.003225        0.003968        0.006932
          0.001506        0.003543        0.006364
         -0.000318        0.000965        0.004205
         -0.000459       -0.001758        0.001732
          0.000440       -0.002439        0.000217
          0.000767       -0.001804       -0.000297
          0.000305       -0.001615       -0.000298
         -0.000088       -0.001712       -0.000012
         -0.000241       -0.001111        0.000062
         -0.000504       -0.000180       -0.000790
         -0.000555        0.000296       -0.002131
          0.000023        0.000645       -0.002475
          0.000723        0.001373       -0.001553
          0.000911        0.002071       -0.000831
          0.000648        0.002193       -0.001066
          0.000074        0.001682       -0.001333
         -0.000680        0.000658       -0.001106
         -0.000834       -0.000281       -0.000947
          0.000118       -0.000095       -0.000779
          0.001047        0.000966       -0.000018
          0.000595        0.000964        0.000602
         -0.000565       -0.000883        0.000009
         -0.000833       -0.002697       -0.000902
         -0.000310       -0.002741       -0.000535
         -0.000215       -0.001651        0.000773
         -0.000427       -0.000770        0.001613
          0.000124       -0.000463        0.001639
          0.001044       -0.000711        0.001188
          0.000793       -0.001265        0.000399
         -0.000589       -0.001132       -0.000318
         -0.001328        0.000240       -0.000603
         -0.000783        0.001686       -0.000971
         -0.000301        0.001690       -0.001530
         -0.000630        0.000258       -0.000922
         -0.000591       -0.001419        0.001222
          0.000670       -0.002212        0.002539
          0.001834       -0.001686        0.001218
          0.001312       -0.000542       -0.001009
         -0.000102       -0.000355       -0.001603
         -0.000345       -0.001816       -0.000754
          0.000698       -0.003499       -0.000060
          0.001067       -0.003452        0.000307
         -0.000215       -0.001748        0.001134
         -0.001813       -0.000135        0.002104
         -0.002134        0.000591        0.001888
         -0.001224        0.001147        0.000124
         -0.000116        0.001782       -0.001772
          0.000583        0.001808       -0.002311
          0.000818        0.001350       -0.001736
          0.000526        0.001470       -0.001207
         -0.000190        0.002149       -0.000858
         -0.000633        0.002078        0.000010
         -0.000328        0.000768        0.001241
         -0.000080       -0.000694        0.001712
         -0.000811       -0.001123        0.001004
         -0.001590       -0.000428        0.000175
         -0.000756        0.000456        0.000338
          0.001212        0.000472        0.001068
          0.002037       -0.000352        0.001063
          0.000776       -0.000967        0.000045
         -0.001079       -0.000778       -0.000921
         -0.001651       -0.000024       -0.000744
         -0.000724        0.001110        0.000525
          0.000355        0.002146        0.001575
          0.000384        0.001866        0.001055
         -0.000373        0.000055       -0.000725
         -0.000803       -0.001333       -0.002097
         -0.000541       -0.000588       -0.002333
         -0.000162        0.001264       -0.002274
          0.000115        0.001983       -0.002391
          0.000691        0.001079       -0.001969
          0.001297       -0.000067       -0.000648
          0.000940       -0.000298        0.000898
         -0.000225        0.000297        0.002052
         -0.000613        0.001095        0.002669
          0.000343        0.001689        0.002577
          0.001169        0.001684        0.001792
          0.000728        0.000626        0.000834
         -0.000177       -0.001203        0.000085
         -0.000444       -0.002438       -0.000601
         -0.000240       -0.001920       -0.001244
         -0.000171       -0.000239       -0.001473
         -0.000247        0.000781       -0.001227
         -0.000149        0.000346       -0.001037
          0.000219       -0.000318       -0.001350
          0.000540        0.000198       -0.002022
          0.000371        0.001464       -0.002537
         -0.000031        0.002054       -0.002623
          0.000379        0.001688       -0.002587
          0.001804        0.001174       -0.002616
          0.002650        0.000773       -0.001955
          0.001600        0.000099        0.000035
         -0.000267       -0.000773        0.002314
         -0.001092       -0.001468        0.003367
         -0.000957       -0.002074        0.003409
         -0.001034       -0.002737        0.003473
         -0.001124       -0.003162        0.003177
         -0.000381       -0.003100        0.001571
          0.000547       -0.002583       -0.000625
          0.000568       -0.001663       -0.001684
          0.000261       -0.000571       -0.001327
          0.000550        0.000362       -0.000937
          0.000647        0.001183       -0.001430
         -0.000387        0.001969       -0.002088
         -0.001637        0.002393       -0.001861
         -0.001799        0.002370       -0.001006
         -0.001089        0.002167       -0.000513
         -0.000422        0.001367       -0.000421
         -0.000179       -0.000667       -0.000089
         -0.000346       -0.002962        0.000208
         -0.000669       -0.003509       -0.000298
         -0.000666       -0.002004       -0.001034
         -0.000330       -0.000224       -0.000539
         -0.000223        0.000534        0.001129
         -0.000389        0.000748        0.002202
         -0.000295        0.001148        0.001769
         -0.000025        0.001330        0.000913
         -0.000098        0.000558        0.000695
         -0.000171       -0.000818        0.000648
          0.000524       -0.001676        0.000185
          0.001632       -0.001732       -0.000037
          0.001936       -0.001873        0.000624
          0.001118       -0.002491        0.001504
          0.000239       -0.002508        0.001772
          0.000277       -0.001120        0.001658
          0.000815        0.000395        0.001654
          0.000853        0.000187        0.001727
          0.000450       -0.001455        0.001789
          0.000353       -0.002421        0.001695
          0.000435       -0.001330        0.000870
          0.000075        0.001225       -0.000688
         -0.000463        0.003449       -0.001632
         -0.000537        0.003907       -0.001056
         -0.000291        0.002819       -0.000068
         -0.000148        0.001658       -0.000064
         -0.000097        0.001127       -0.000598
         -0.000174        0.000548       -0.000402
         -0.000560       -0.000330        0.000503
         -0.000871       -0.000794        0.000900
         -0.000466       -0.001017        0.000146
          0.000395       -0.001943       -0.000909
          0.000789       -0.002826       -0.001019
          0.000496       -0.001833       -0.000281
          0.000158        0.000495        0.000083
          0.000133        0.001502       -0.000200
          0.000101        0.000408       -0.000019
         -0.000149       -0.000740        0.000989
         -0.000269       -0.000258        0.001671
          0.000070        0.001245        0.001487
          0.000523        0.002153        0.001409
          0.000393        0.001643        0.001808
         -0.000353        0.000307        0.001533
         -0.000807       -0.000390        0.000023
         -0.000328        0.000405       -0.001556
          0.000416        0.001890       -0.002092
          0.000435        0.002569       -0.001770
         -0.000019        0.002020       -0.001104
         -0.000009        0.001056       -0.000318
          0.000377        0.000378        0.000179
          0.000191       -0.000162        0.000010
         -0.000647       -0.000826       -0.000564
         -0.001121       -0.001203       -0.001012
         -0.000773       -0.000775       -0.001062
         -0.000361        0.000091       -0.000574
         -0.000433        0.000509        0.000302
         -0.000370        0.000331        0.000759
          0.000382        0.000375        0.000119
          0.001094        0.001138       -0.000965
          0.000745        0.001675       -0.001174
         -0.000432        0.000599       -0.000418
         -0.001265       -0.001628        0.000099
         -0.001115       -0.002638       -0.000126
         -0.000442       -0.001222       -0.000207
         -0.000070        0.000895        0.000354
         -0.000222        0.001480        0.000698
         -0.000452        0.000703        0.000207
         -0.000326        0.000261       -0.000397
          0.000233        0.000690       -0.000397
          0.000944        0.001071       -0.000155
          0.001140        0.000916       -0.000258
          0.000455        0.000747       -0.000810
         -0.000343        0.000701       -0.001691
