INSTITUTO GEOFISICO DEL PERU
CENTRO NACIONAL DE MONITOREO SISMICO
Calle Calatrava 216 - La Molina 15023
http://www.igp.gob.pe

1. ESTACION SISMICA
NOMBRE  : Isla San Lorenzo, Callao
CODIGO  : SLN1
LATITUD : -12.076
LONGITUD: -77.235

2. SISMO
FECHA LOCAL     : 2021/04/19
HORA LOCAL      : 23:53:29
LATITUD         : -12.648
LONGITUD        : -76.879
PROFUNDIDAD     : 44.0 km
MAGNITUD        : M5.0
DIST. EPICENTRAL: 74.3 km

3. REGISTRO DE ACELERACION
TIEMPO DE INICIO           : 2021/04/20 04:53:35 UTC
NUMERO DE MUESTRAS         : 8288
MUESTREO                   : 100.0 muestras/segundo
REGISTROS                  : Formato corregido por instrumento
CORRECCION POR LINEA BASE  : Si
UNIDADES                   : cm/s2
REGISTROS POR COMPONENTE   : Z: Vertical  N: Norte-Sur  E: Este-Oeste
PGA                        :    4.9659         9.3884       10.1010

              Z              N              E
          0.313834       -0.467730        2.150543
          0.304209       -1.291639        4.003234
          0.579567       -1.748307        4.924315
          0.984435       -2.307437        4.762911
          1.052490       -2.814510        3.861002
          0.759193       -2.600500        2.830190
          0.584304       -1.604421        1.950524
          0.734555       -0.653540        1.038736
          0.823019       -0.420377        0.178562
          0.539640       -0.709642        0.020437
          0.198128       -1.049729        0.751832
          0.263102       -1.393761        1.380818
          0.616648       -1.793301        0.938175
          0.716494       -1.833863       -0.094348
          0.387953       -1.011033       -0.560910
          0.051366        0.427599       -0.427425
          0.105648        1.538980       -0.663820
          0.426022        1.749412       -1.562239
          0.609147        1.549220       -2.382648
          0.450990        1.874345       -2.706621
          0.029044        2.956465       -2.973982
         -0.486951        4.068085       -3.375692
         -0.940471        4.403276       -3.273549
         -1.191708        3.962339       -2.302906
         -1.158930        3.395233       -1.244419
         -0.932046        3.086782       -1.058555
         -0.788606        2.714114       -1.573215
         -0.903656        1.846196       -1.864809
         -1.041371        0.681724       -1.589434
         -0.826968       -0.162972       -1.199457
         -0.336841       -0.469999       -1.033737
         -0.005014       -0.646243       -0.918128
          0.086723       -1.120628       -0.682295
          0.293379       -1.773549       -0.462676
          0.680128       -2.024119       -0.302530
          0.791293       -1.411643        0.114663
          0.373960       -0.147963        1.004298
         -0.153488        0.900829        1.962980
         -0.254402        0.946512        2.310919
          0.030443        0.025398        1.949823
          0.231075       -1.124579        1.442049
          0.100641       -1.866817        1.095962
         -0.147184       -2.121831        0.545424
         -0.169049       -2.103901       -0.373368
          0.160837       -1.926968       -0.983557
          0.693550       -1.530158       -0.719261
          1.092093       -0.803760       -0.161772
          0.993123        0.240621       -0.211598
          0.301409        1.330943       -0.626696
         -0.600847        2.026714       -0.388559
         -1.067666        2.064405        0.719544
         -0.737198        1.591395        1.903396
          0.103732        1.017273        2.623802
          0.752685        0.657803        3.125955
          0.770218        0.501034        3.639593
          0.383012        0.252101        3.852872
          0.071706       -0.387148        3.423282
         -0.117547       -1.406072        2.488496
         -0.497808       -2.404184        1.406430
         -1.060841       -2.863453        0.318556
         -1.405897       -2.600535       -0.737893
         -1.367551       -1.966328       -1.472720
         -1.112007       -1.488116       -1.492685
         -0.593914       -1.300052       -0.861738
          0.353071       -1.100473       -0.146063
          1.341752       -0.688024        0.271642
          1.670036       -0.254837        0.539319
          1.327863       -0.037853        0.749215
          0.955728        0.032987        0.489946
          0.760473        0.184315       -0.553973
          0.344628        0.528723       -1.939557
         -0.333144        1.027102       -2.926798
         -0.737550        1.474484       -3.342823
         -0.647823        1.521435       -3.517042
         -0.473872        1.033600       -3.571808
         -0.519593        0.427050       -3.263728
         -0.608359        0.294030       -2.476680
         -0.555626        0.689989       -1.475331
         -0.400102        1.121330       -0.580013
         -0.106270        1.221052        0.157985
          0.384472        1.095478        0.826124
          0.813779        0.977688        1.395867
          0.880769        0.853488        1.784999
          0.761286        0.565583        1.989519
          0.773910        0.134232        1.932748
          0.730800       -0.163242        1.439912
          0.304201       -0.044412        0.661958
         -0.175973        0.445411        0.183504
         -0.076325        0.857105        0.317479
          0.490523        0.698380        0.673552
          0.732398       -0.000391        0.812818
          0.308304       -0.555081        0.812299
         -0.271825       -0.328266        0.743206
         -0.460734        0.384645        0.261098
         -0.306001        0.524599       -0.657458
         -0.127792       -0.425937       -1.204689
         -0.078630       -1.672390       -0.730293
         -0.222255       -2.108963        0.228325
         -0.612446       -1.791266        0.646445
         -1.071576       -1.718103        0.366653
         -1.242005       -2.243719        0.014433
         -1.017212       -2.527070       -0.134207
         -0.605638       -1.767924       -0.364553
         -0.133348       -0.273280       -0.693816
          0.411098        1.093579       -0.680464
          0.834314        1.949665       -0.230744
          0.811739        2.382407        0.129148
          0.358837        2.356938        0.090109
         -0.142664        1.768946        0.066416
         -0.381518        0.899402        0.498654
         -0.308948        0.241030        1.146125
         -0.041473       -0.109317        1.465453
          0.163014       -0.460771        1.311191
          0.041131       -0.945941        0.900494
         -0.328900       -1.316707        0.392413
         -0.556370       -1.358983       -0.159769
         -0.463508       -1.155873       -0.658629
         -0.246094       -0.827188       -1.042258
         -0.007675       -0.325634       -1.361117
          0.391000        0.298946       -1.593267
          0.850216        0.682698       -1.545334
          0.931603        0.514912       -1.110131
          0.502764        0.037631       -0.506309
          0.019503       -0.122089       -0.095463
         -0.078878        0.350223        0.039473
          0.145500        1.134206        0.253299
          0.399486        1.668100        0.946828
          0.509138        1.650468        1.899663
          0.412841        1.094244        2.188465
          0.185207        0.136388        1.177383
          0.062507       -0.959341       -0.498990
          0.099944       -1.718917       -1.539526
         -0.030615       -1.732876       -1.575801
         -0.508269       -1.113352       -1.402116
         -0.917252       -0.374274       -1.507615
         -0.822801        0.256537       -1.364590
         -0.483558        1.012686       -0.540266
         -0.451001        1.897820        0.450919
         -0.741218        2.320496        0.957758
         -0.938327        1.796663        1.094378
         -0.865439        0.663628        1.282887
         -0.630971       -0.256380        1.447817
         -0.221879       -0.474274        1.163555
          0.426413       -0.130844        0.323742
          1.067789        0.245899       -0.651034
          1.320928        0.122439       -1.198869
          1.184930       -0.634801       -1.133791
          1.006076       -1.556899       -0.784698
          0.929517       -1.926462       -0.562274
          0.727852       -1.455027       -0.467968
          0.228980       -0.536609       -0.242461
         -0.392962        0.223818        0.103401
         -0.860121        0.658392        0.285970
         -1.082353        1.093500        0.292156
         -1.107537        1.736394        0.493218
         -0.981924        2.211635        1.032495
         -0.727167        1.964130        1.449524
         -0.326041        1.009334        1.200926
          0.197163       -0.077048        0.346793
          0.571338       -0.899678       -0.543712
          0.441912       -1.591785       -0.990922
         -0.037194       -2.365384       -0.848243
         -0.190148       -3.083244       -0.182327
          0.266969       -3.427568        0.692388
          0.785940       -3.227447        1.222280
          0.864880       -2.497355        1.117843
          0.781565       -1.402003        0.758579
          0.914510       -0.293207        0.652717
          0.940774        0.480597        0.623270
          0.393961        0.926059        0.062818
         -0.457676        1.333479       -1.083201
         -0.967412        1.791836       -2.162588
         -0.978662        2.064585       -2.648923
         -0.754385        2.012684       -2.586072
         -0.376737        1.823204       -2.154024
          0.209789        1.726599       -1.333271
          0.789291        1.759840       -0.166001
          1.030350        1.864593        1.080750
          0.937098        1.968122        2.188993
          0.762232        1.919288        3.077620
          0.584180        1.539175        3.518541
          0.273353        0.795366        3.176796
         -0.233181       -0.126894        2.096696
         -0.824785       -0.907751        0.816542
         -1.255249       -1.283779       -0.131152
         -1.234576       -1.278384       -0.608699
         -0.725726       -1.215903       -0.782170
         -0.151729       -1.370107       -0.891716
          0.011051       -1.617048       -1.081025
         -0.172871       -1.554275       -1.277629
         -0.269125       -0.947561       -1.287637
         -0.172715        0.021189       -1.069462
         -0.161586        0.900319       -0.823194
         -0.261964        1.273938       -0.824634
         -0.123717        0.990046       -1.250515
          0.342531        0.237018       -2.029001
          0.733697       -0.573516       -2.732033
          0.762817       -1.096592       -2.806383
          0.629448       -1.306281       -2.088391
          0.566750       -1.447000       -0.923024
          0.481706       -1.694347        0.334630
          0.299636       -1.893720        1.636642
          0.205354       -1.720091        2.866310
          0.234922       -1.096037        3.540144
          0.071897       -0.321036        3.319116
         -0.412792        0.272254        2.570136
         -0.841981        0.646547        1.936733
         -0.875149        0.933206        1.520345
         -0.659658        1.118788        1.003067
         -0.489455        1.051680        0.442177
         -0.446529        0.713201        0.290491
         -0.548055        0.287584        0.573467
         -0.773124       -0.069619        0.680282
         -0.829223       -0.360123        0.176963
         -0.386033       -0.546975       -0.693417
          0.363453       -0.402758       -1.507087
          0.826983        0.224674       -2.124470
          0.769806        1.051602       -2.446836
          0.560629        1.529456       -2.253171
          0.599747        1.461922       -1.600015
          0.822855        1.237726       -0.989676
          0.885127        1.277533       -0.837855
          0.638624        1.402781       -0.999055
          0.260490        1.018185       -0.984134
         -0.054543       -0.081453       -0.471731
         -0.340738       -1.325086        0.458903
         -0.674709       -1.909470        1.388731
         -0.897080       -1.618730        1.755516
         -0.784183       -0.967750        1.207722
         -0.458064       -0.554100       -0.005581
         -0.324423       -0.407804       -1.072719
         -0.519994       -0.086692       -1.299618
         -0.688644        0.636464       -0.777783
         -0.472885        1.366229       -0.168427
         -0.002445        1.489901        0.158717
          0.330437        0.908685        0.469403
          0.393925        0.177041        1.103483
          0.363923       -0.127123        1.905102
          0.399097       -0.013425        2.372218
          0.493113        0.053850        2.149435
          0.538028       -0.207517        1.233563
          0.411713       -0.568401       -0.117552
          0.123561       -0.589776       -1.487567
         -0.117056       -0.116598       -2.388440
         -0.124148        0.547711       -2.462037
          0.051449        0.861282       -1.730638
          0.272538        0.451451       -0.617732
          0.506363       -0.576257        0.380706
          0.696578       -1.708712        1.057382
          0.646904       -2.446697        1.479728
          0.259582       -2.642675        1.704834
         -0.219722       -2.444508        1.696148
         -0.424308       -2.030121        1.506924
         -0.329410       -1.446720        1.297947
         -0.258001       -0.638325        1.082472
         -0.341170        0.378517        0.665952
         -0.287583        1.334219       -0.028096
          0.058904        1.825257       -0.732996
          0.277650        1.765347       -1.075210
         -0.064021        1.581194       -0.944246
         -0.645320        1.699775       -0.538305
         -0.733801        1.940771       -0.103507
         -0.202033        1.762885        0.279046
          0.334303        1.075615        0.609491
          0.428353        0.400436        0.737909
          0.321000        0.167138        0.399424
          0.342770        0.241025       -0.430446
          0.294013        0.270576       -1.388986
         -0.131107        0.157092       -2.088760
         -0.639069        0.011133       -2.482728
         -0.658898       -0.076914       -2.705544
         -0.228617       -0.021877       -2.708456
          0.065702        0.298608       -2.304014
          0.008952        0.834018       -1.529377
         -0.012393        1.202515       -0.692605
          0.220952        1.012518        0.042186
          0.357949        0.400798        0.870678
          0.081934        0.001204        1.904582
         -0.325812        0.163008        2.712134
         -0.361985        0.366806        2.729406
          0.019985       -0.224835        2.073762
          0.453662       -1.621472        1.429174
          0.713846       -2.800015        1.059464
          0.824896       -2.846584        0.534727
          0.706948       -1.972646       -0.354187
          0.206715       -1.071376       -1.050858
         -0.479373       -0.552360       -1.003661
         -0.894949       -0.112498       -0.447882
         -0.919422        0.459293        0.064757
         -0.815238        0.832868        0.488002
         -0.649780        0.623230        1.080657
         -0.232096       -0.091395        1.667604
          0.291930       -0.889917        1.694841
          0.436405       -1.337017        0.979092
          0.185598       -1.131760       -0.051449
          0.153480       -0.286263       -0.906600
          0.612970        0.745589       -1.452996
          0.999140        1.422618       -1.693545
          0.787571        1.686211       -1.522278
          0.291065        1.920720       -0.980117
          0.117100        2.277568       -0.472807
          0.293723        2.309929       -0.343296
          0.392870        1.505948       -0.378929
          0.203406        0.096518       -0.139023
         -0.121199       -0.988345        0.346776
         -0.407908       -1.156491        0.642857
         -0.626876       -0.879976        0.595080
         -0.759206       -1.018802        0.475302
         -0.744128       -1.639732        0.420957
         -0.577145       -2.028243        0.219635
         -0.306749       -1.750363       -0.169286
          0.029580       -1.123947       -0.274673
          0.305575       -0.657978        0.353609
          0.286596       -0.546852        1.410994
         -0.017911       -0.727188        1.982703
         -0.168610       -0.979403        1.495854
          0.152219       -0.941832        0.313415
          0.577073       -0.389553       -0.719786
          0.504751        0.434146       -1.131451
         -0.024828        0.978276       -1.083823
         -0.438289        0.922492       -0.951781
         -0.523311        0.482132       -0.869489
         -0.614594        0.193726       -0.723550
         -0.875844        0.397342       -0.467616
         -1.018135        0.881994       -0.258051
         -0.855347        1.112615       -0.179422
         -0.572220        0.882368       -0.033506
         -0.268085        0.564521        0.326617
          0.234521        0.543477        0.607677
          0.887560        0.634083        0.390826
          1.199686        0.392799       -0.255450
          0.860246       -0.173863       -0.840562
          0.266429       -0.614587       -1.053244
          0.080206       -0.652322       -0.969208
          0.419148       -0.382944       -0.746117
          0.798945        0.104296       -0.431039
          0.841650        0.840928       -0.057741
          0.718927        1.614754        0.278857
          0.730101        1.908275        0.484234
          0.723547        1.460305        0.541125
          0.342536        0.687536        0.506208
         -0.285335        0.290087        0.403773
         -0.657703        0.451252        0.172518
         -0.716196        0.620102       -0.142221
         -0.928985        0.200994       -0.227504
         -1.416184       -0.690190        0.151335
         -1.651583       -1.393492        0.664675
         -1.294713       -1.529515        0.722715
         -0.718047       -1.301121        0.339386
         -0.374639       -0.982237        0.159535
         -0.139985       -0.556606        0.464020
          0.321371       -0.007430        0.772692
          0.870663        0.454590        0.711543
          1.029341        0.665055        0.589255
          0.700501        0.647451        0.703720
          0.333721        0.326873        0.748759
          0.284359       -0.441575        0.425386
          0.391822       -1.351260        0.054181
          0.398868       -1.687971        0.028746
          0.402906       -1.244850        0.135241
          0.560596       -0.715512       -0.066290
          0.685860       -0.764873       -0.550778
          0.530504       -1.114646       -0.954364
          0.193445       -0.992535       -1.094839
         -0.084065       -0.174404       -1.006710
         -0.248088        0.853307       -0.710358
         -0.284383        1.549734       -0.293459
         -0.105262        1.755760       -0.068622
          0.124293        1.619633       -0.323767
         -0.040504        1.406688       -0.940009
         -0.672347        1.330358       -1.498539
         -1.178873        1.391136       -1.762903
         -1.029805        1.413251       -1.802752
         -0.422632        1.260469       -1.629865
          0.125907        0.908271       -1.084970
          0.477319        0.376114       -0.241603
          0.749674       -0.202603        0.471218
          0.831700       -0.552234        0.817975
          0.541078       -0.602150        1.071845
          0.113303       -0.756666        1.493449
         -0.000741       -1.415231        1.871546
          0.172809       -2.258749        1.915972
          0.142529       -2.473412        1.731916
         -0.259333       -1.787951        1.531711
         -0.613120       -0.881877        1.231773
         -0.606332       -0.545321        0.736149
         -0.476409       -0.736111        0.303166
         -0.513349       -0.777615        0.207211
         -0.596549       -0.321544        0.265922
         -0.506779        0.251310        0.099338
         -0.282395        0.385118       -0.271888
         -0.005164       -0.005455       -0.419243
          0.388942       -0.517499       -0.062972
          0.852748       -0.671820        0.603332
          1.128015       -0.290067        1.164617
          1.107372        0.362607        1.369819
          0.995679        0.778385        1.194887
          0.953834        0.687291        0.716663
          0.862825        0.333015        0.101232
          0.574328        0.153405       -0.415677
          0.138119        0.245576       -0.740009
         -0.337790        0.323629       -1.025054
         -0.819067        0.185774       -1.406582
         -1.223265        0.007474       -1.736370
         -1.370494        0.074004       -1.728967
         -1.179654        0.367661       -1.285625
         -0.789957        0.591310       -0.566162
         -0.422257        0.570797        0.154051
         -0.208622        0.462450        0.590850
         -0.162175        0.504599        0.526915
         -0.212596        0.694959       -0.055068
         -0.259267        0.819196       -0.912592
         -0.243229        0.748038       -1.695146
         -0.152377        0.630693       -2.166055
          0.031145        0.772637       -2.260493
          0.275077        1.283972       -1.983545
          0.403924        1.835378       -1.351932
          0.260211        1.871355       -0.476547
         -0.027354        1.177033        0.370263
         -0.159831        0.165661        0.887773
         -0.051497       -0.533145        0.982190
          0.136503       -0.727859        0.822446
          0.296775       -0.755914        0.664343
          0.436437       -0.952583        0.669794
          0.487874       -1.238304        0.845195
          0.337488       -1.311476        1.032658
          0.028950       -1.096203        0.997448
         -0.262452       -0.852560        0.690368
         -0.417026       -0.877740        0.403920
         -0.394753       -1.192905        0.456632
         -0.175333       -1.525734        0.717524
          0.177006       -1.557349        0.727834
          0.485149       -1.208937        0.389338
          0.628309       -0.736813        0.201291
          0.657719       -0.519924        0.557932
          0.655250       -0.679661        1.076438
          0.584916       -0.903349        1.009172
          0.371876       -0.706732        0.219681
          0.031765        0.085629       -0.624188
         -0.347242        1.114527       -0.821846
         -0.678011        1.759321       -0.301690
         -0.897736        1.697186        0.475746
         -0.967709        1.216820        0.980544
         -0.856682        0.912759        0.961459
         -0.536176        1.055088        0.580353
         -0.059588        1.366459        0.228596
          0.379280        1.426830        0.058149
          0.578831        1.118577       -0.225872
          0.509735        0.607756       -0.919267
          0.286440        0.088687       -1.791761
          0.042266       -0.298987       -2.282118
         -0.067651       -0.436949       -2.165416
          0.115899       -0.308669       -1.733525
          0.554804       -0.087760       -1.295269
          0.934689       -0.003577       -0.805902
          0.975161       -0.116121       -0.136246
          0.743546       -0.333121        0.546877
          0.481413       -0.606580        0.941140
          0.207898       -0.915953        1.028084
         -0.241793       -1.079559        1.029790
         -0.797755       -0.892821        0.989513
         -1.108826       -0.517916        0.747942
         -1.014698       -0.355909        0.387254
         -0.736014       -0.385522        0.305335
         -0.473177       -0.081709        0.651967
         -0.186387        0.732400        0.999776
          0.095076        1.401439        0.837847
          0.164876        1.204766        0.216203
          0.007178        0.282762       -0.340691
         -0.112461       -0.587034       -0.480928
         -0.057622       -0.895226       -0.353268
          0.031049       -0.746076       -0.256253
          0.076244       -0.491236       -0.198657
          0.185565       -0.343193       -0.031037
          0.342130       -0.304888        0.120194
          0.317473       -0.286333       -0.101072
          0.031041       -0.243472       -0.745522
         -0.264666       -0.187441       -1.351657
         -0.305769       -0.038008       -1.402480
         -0.139239        0.382742       -0.828286
          0.013463        1.033074        0.002682
          0.074080        1.461211        0.642791
          0.136104        1.221402        0.880379
          0.257301        0.452885        0.829423
          0.376082       -0.232492        0.751950
          0.403486       -0.458992        0.779115
          0.278965       -0.423391        0.860698
         -0.012807       -0.472547        0.939040
         -0.338869       -0.616683        0.987580
         -0.404104       -0.626456        0.890525
         -0.056457       -0.431816        0.527426
          0.408100       -0.187132        0.029015
          0.492040        0.014609       -0.286183
          0.110802        0.252529       -0.340908
         -0.272019        0.540750       -0.472525
         -0.235558        0.697677       -1.007517
          0.099267        0.605953       -1.767872
          0.322553        0.446647       -2.199306
          0.275379        0.460354       -1.987795
          0.117567        0.535077       -1.362428
         -0.003798        0.278895       -0.723685
         -0.123378       -0.399924       -0.183572
         -0.330140       -0.985313        0.359054
         -0.622142       -0.892962        0.898138
         -0.898526       -0.273420        1.342357
         -1.030364        0.062201        1.689528
         -0.938029       -0.357092        1.891022
         -0.635383       -1.035167        1.710922
         -0.217009       -1.110521        1.036953
          0.194813       -0.380959        0.191838
          0.505251        0.541463       -0.373606
          0.680101        1.009875       -0.604687
          0.742956        0.998026       -0.798424
          0.736557        0.909662       -1.097268
          0.686059        0.947217       -1.282368
          0.607462        0.890222       -1.115543
          0.529945        0.474477       -0.693481
          0.460889       -0.204768       -0.330009
          0.335828       -0.748969       -0.192748
          0.072317       -0.831716       -0.200355
         -0.305319       -0.478498       -0.195748
         -0.629512       -0.024942       -0.063567
         -0.688083        0.189068        0.244851
         -0.393544        0.095582        0.634498
          0.073227       -0.146830        0.876933
          0.339533       -0.412485        0.839211
          0.207955       -0.695191        0.631944
         -0.089498       -0.963339        0.419716
         -0.183626       -1.089673        0.200753
         -0.065994       -0.958194       -0.085471
         -0.049643       -0.563499       -0.343448
         -0.254429       -0.031631       -0.389845
         -0.451822        0.399922       -0.204383
         -0.485468        0.520664        0.004069
         -0.495156        0.373159       -0.004498
         -0.571811        0.247191       -0.251630
         -0.538621        0.329144       -0.483903
         -0.288878        0.464476       -0.417790
         -0.011677        0.409907       -0.056092
          0.149712        0.192421        0.342531
          0.325077        0.026933        0.595273
          0.556316       -0.011676        0.697962
          0.578409       -0.014179        0.615885
          0.272242        0.001435        0.289557
         -0.004833        0.137266       -0.088766
          0.098859        0.412084       -0.147880
          0.402591        0.666974        0.177795
          0.528242        0.735638        0.529505
          0.503316        0.629354        0.621799
          0.584208        0.483862        0.569962
          0.663148        0.359595        0.561254
          0.370240        0.188930        0.483683
         -0.253324       -0.044561        0.124203
         -0.667429       -0.171473       -0.441646
         -0.547981       -0.019968       -0.893355
         -0.213966        0.284391       -1.025437
         -0.114468        0.386745       -0.917191
         -0.176291        0.130790       -0.781478
         -0.017734       -0.266166       -0.722797
          0.342079       -0.550898       -0.651744
          0.460449       -0.741494       -0.452016
          0.181471       -0.982919       -0.196785
         -0.136372       -1.279873       -0.074392
         -0.253095       -1.465474       -0.097549
         -0.382359       -1.305734       -0.053637
         -0.631995       -0.675635        0.219386
         -0.637525        0.196429        0.651359
         -0.163662        0.789113        1.048239
          0.347736        0.818473        1.243872
          0.323977        0.555387        1.140942
         -0.103425        0.403382        0.749527
         -0.309236        0.381473        0.248021
         -0.092079        0.294908       -0.083447
          0.131332        0.208729       -0.105541
          0.066864        0.397582       -0.007407
         -0.040826        0.874803       -0.138179
          0.072530        1.267905       -0.576245
          0.206522        1.243870       -0.983006
          0.068826        0.888296       -1.012986
         -0.186445        0.538138       -0.749181
         -0.193778        0.336431       -0.542569
          0.029219        0.146323       -0.524383
          0.126378       -0.089856       -0.539998
         -0.015687       -0.159831       -0.524770
         -0.111612        0.071988       -0.613765
          0.048658        0.310808       -0.779054
          0.305457        0.121424       -0.679356
          0.430063       -0.474233       -0.118211
          0.423306       -0.989152        0.580452
          0.357019       -1.087814        0.972515
          0.207317       -0.924960        1.096112
          0.022078       -0.812338        1.288457
         -0.047463       -0.839465        1.516367
         -0.051502       -0.930579        1.368856
         -0.241394       -1.021236        0.752318
         -0.606163       -1.045623        0.127016
         -0.770486       -0.934356       -0.105048
         -0.510329       -0.724062       -0.043394
         -0.043781       -0.529359        0.087333
          0.299619       -0.370812        0.343005
          0.421661       -0.172206        0.747340
          0.417352        0.081634        0.936913
          0.402844        0.341613        0.604724
          0.381894        0.608021        0.069909
          0.202919        0.863861       -0.120412
         -0.216030        0.937790       -0.008161
         -0.599673        0.650947       -0.093046
         -0.546625        0.117642       -0.490829
         -0.125511       -0.292069       -0.814328
          0.114108       -0.364103       -0.850586
         -0.121384       -0.278404       -0.759845
         -0.463079       -0.326884       -0.598745
         -0.420482       -0.490152       -0.226850
         -0.039904       -0.461315        0.267089
          0.241489       -0.074434        0.556789
          0.212820        0.463868        0.531918
          0.086404        0.819261        0.335120
          0.132977        0.877065       -0.010815
          0.325828        0.790103       -0.591996
          0.400103        0.770618       -1.280108
          0.203937        0.880123       -1.801724
         -0.086427        0.997563       -2.049121
         -0.187199        1.001316       -2.015140
         -0.094701        0.942977       -1.600879
         -0.039058        0.918302       -0.833510
         -0.056357        0.798642       -0.096474
          0.048627        0.331423        0.210260
          0.253411       -0.408117        0.129222
          0.281139       -0.912508        0.008761
          0.130586       -0.796870        0.031845
          0.122869       -0.300036        0.106317
          0.273175        0.023237        0.136268
          0.191439        0.006103        0.195532
         -0.212520       -0.062325        0.394329
         -0.505894       -0.043865        0.661517
         -0.425416       -0.199368        0.783454
         -0.267547       -0.675985        0.717275
         -0.349546       -1.133884        0.700064
         -0.514411       -1.173354        0.865829
         -0.443035       -0.872379        0.949585
         -0.150931       -0.591828        0.676621
          0.108850       -0.427258        0.281486
          0.251128       -0.193095        0.266606
          0.396301        0.109177        0.733384
          0.593461        0.162161        1.301100
          0.741501       -0.193770        1.624092
          0.753382       -0.601963        1.641380
          0.616937       -0.561676        1.343004
          0.333943       -0.058076        0.678587
         -0.033516        0.460730       -0.187858
         -0.307802        0.709491       -0.851859
         -0.346020        0.849990       -1.109671
         -0.201226        1.079740       -1.217916
         -0.027968        1.254080       -1.483497
          0.089107        1.121946       -1.756727
          0.123804        0.745009       -1.613073
          0.034836        0.429188       -0.944196
         -0.176065        0.280335       -0.058485
         -0.375307        0.063227        0.763348
         -0.378075       -0.409118        1.459661
         -0.172432       -0.942545        1.904760
         -0.004169       -1.212958        1.830546
         -0.114194       -1.206294        1.211515
         -0.404771       -1.141511        0.433389
         -0.542654       -1.041806       -0.127314
         -0.412646       -0.690716       -0.470404
         -0.243088       -0.023313       -0.750246
         -0.209744        0.690154       -0.927856
         -0.164884        1.107447       -0.874598
          0.076206        1.112181       -0.645344
          0.372823        0.824703       -0.386977
          0.424223        0.430305       -0.069257
          0.224223        0.033633        0.424935
          0.092058       -0.358701        0.948438
          0.214555       -0.722908        1.088965
          0.403884       -0.919454        0.628561
          0.410399       -0.809286       -0.151179
          0.238080       -0.479589       -0.751915
          0.024993       -0.202561       -0.974706
         -0.139657       -0.084824       -1.044580
         -0.152223        0.083881       -1.246795
          0.063584        0.468856       -1.553908
          0.304500        0.822346       -1.673857
          0.196363        0.754809       -1.408271
         -0.253476        0.326950       -0.862083
         -0.534049        0.036471       -0.292280
         -0.308100        0.143233        0.160769
          0.087420        0.340065        0.537724
          0.128929        0.274026        0.878596
         -0.158986        0.097894        1.034965
         -0.340754        0.198467        0.783568
         -0.271020        0.552561        0.199296
         -0.205518        0.726031       -0.271791
         -0.245271        0.489332       -0.332272
         -0.139546        0.078270       -0.242843
          0.226270       -0.225947       -0.398188
          0.537729       -0.445475       -0.677967
          0.477711       -0.695044       -0.639016
          0.171428       -0.895261       -0.225421
         -0.041710       -0.882056        0.201734
         -0.083988       -0.645036        0.501815
         -0.126880       -0.317765        0.896732
         -0.218492       -0.018880        1.404748
         -0.205127        0.215688        1.647292
         -0.034705        0.402681        1.416199
          0.116575        0.573005        1.013856
          0.133796        0.733124        0.788381
          0.160179        0.814782        0.653924
          0.319253        0.670043        0.322808
          0.440759        0.191299       -0.204280
          0.313904       -0.498973       -0.617780
          0.042231       -1.030281       -0.688575
         -0.128538       -1.078251       -0.514726
         -0.168959       -0.691802       -0.343672
         -0.173900       -0.223789       -0.231348
         -0.109637        0.074456       -0.048234
          0.048963        0.243990        0.132697
          0.140291        0.358833       -0.049458
          0.067654        0.287544       -0.686733
         -0.002277       -0.087828       -1.238078
          0.041568       -0.537989       -1.112154
          0.010945       -0.648426       -0.430862
         -0.233148       -0.348258        0.169148
         -0.463531       -0.052753        0.342833
         -0.410295       -0.149356        0.291182
         -0.182013       -0.482764        0.336197
         -0.080056       -0.542238        0.565937
         -0.138259       -0.124345        0.859694
         -0.118580        0.408383        1.036601
          0.083373        0.608417        0.960595
          0.266495        0.487596        0.619955
          0.215201        0.409000        0.147564
          0.000541        0.575039       -0.276026
         -0.122115        0.854882       -0.561633
         -0.019911        1.057178       -0.716222
          0.225843        1.128778       -0.705768
          0.443215        1.065638       -0.435750
          0.465693        0.827611        0.052016
          0.215024        0.414262        0.501495
         -0.167109       -0.087693        0.685712
         -0.378445       -0.594285        0.607275
         -0.296905       -1.082470        0.367477
         -0.139983       -1.482141        0.011594
         -0.123746       -1.588902       -0.383928
         -0.130335       -1.256523       -0.649461
          0.051278       -0.672227       -0.680578
          0.324309       -0.217989       -0.552329
          0.431639       -0.003755       -0.406459
          0.360479        0.201750       -0.298519
          0.263886        0.490688       -0.180110
          0.126536        0.596781        0.007285
         -0.121768        0.334241        0.223727
         -0.307273       -0.052558        0.335316
         -0.224052       -0.204080        0.264112
         -0.019597       -0.072664        0.082698
          0.020735        0.151917       -0.111980
         -0.045790        0.335820       -0.359447
          0.037687        0.463765       -0.746744
          0.191467        0.559794       -1.162217
          0.055467        0.637139       -1.291630
         -0.392127        0.627266       -0.962737
         -0.693405        0.373742       -0.378990
         -0.529599       -0.160429        0.147167
         -0.148089       -0.705517        0.578975
          0.035188       -0.881635        1.029305
          0.005865       -0.620358        1.346836
          0.054392       -0.248313        1.198316
          0.259592       -0.073292        0.603949
          0.382349       -0.009565        0.019187
          0.270584        0.240323       -0.257429
          0.090546        0.703315       -0.426232
          0.041407        1.043080       -0.736764
          0.044999        0.973933       -1.001987
