INSTITUTO GEOFISICO DEL PERU
CENTRO NACIONAL DE MONITOREO SISMICO
Calle Calatrava 216 - La Molina 15023
http://www.igp.gob.pe

1. ESTACION SISMICA
NOMBRE  : Isla San Lorenzo, Callao
CODIGO  : SLN1
LATITUD : -12.076
LONGITUD: -77.235

2. SISMO
FECHA LOCAL     : 2025/06/15
HORA LOCAL      : 11:35:27
LATITUD         : -12.180
LONGITUD        : -77.390
PROFUNDIDAD     : 49.0 km
MAGNITUD        : M6.1
DIST. EPICENTRAL: 20.4 km

3. REGISTRO DE ACELERACION
TIEMPO DE INICIO           : 2025/06/15 16:35:30 UTC
NUMERO DE MUESTRAS         : 7038
MUESTREO                   : 100.0 muestras/segundo
REGISTROS                  : Formato corregido por instrumento
CORRECCION POR LINEA BASE  : Si
UNIDADES                   : cm/s2
REGISTROS POR COMPONENTE   : Z: Vertical  N: Norte-Sur  E: Este-Oeste
PGA                        :   29.4497        33.7272       29.5751

              Z              N              E
          1.320430       -9.788002      -11.048285
          1.644694       -7.526699      -11.964002
         -1.476976       -3.941548      -12.103935
         -3.939992       -0.245244      -10.369846
         -3.050939        1.613227       -6.491163
         -1.205062        1.710777       -2.756316
         -1.360003        1.874321       -0.971587
         -2.434500        3.268289        0.226579
         -1.870793        5.585057        3.192384
         -0.243183        7.886768        7.604329
         -0.094122        8.786122       10.670209
         -1.569067        6.622449       10.609213
         -2.361392        1.503726        8.613196
         -1.180213       -3.158886        7.249085
          1.483213       -3.491455        7.888769
          4.909055        0.061212        9.937465
          7.667451        2.812066       11.566386
          7.144777        1.316712       10.682408
          2.777612       -3.017175        6.255628
         -1.682251       -6.435931       -0.296815
         -2.524821       -7.010053       -5.737950
         -1.441472       -5.104649       -8.077892
         -2.826650       -1.353595       -8.451260
         -6.579774        3.712653       -8.791477
         -7.952137        8.304077       -8.460527
         -4.878318        9.654114       -5.273442
         -0.979961        6.624134        0.337359
          0.308563        1.083822        4.803528
          0.611639       -4.112828        5.827741
          3.004306       -7.742994        5.011687
          6.309412       -9.986410        4.826563
          6.185079      -10.511129        4.766950
          1.389272       -8.241113        2.233109
         -3.416291       -2.916288       -3.539100
         -2.758581        4.165495      -10.026498
          2.441182       11.018472      -13.988224
          5.849103       15.849074      -14.236891
          4.713517       17.111589      -11.331415
          3.373005       13.725423       -6.012947
          5.294782        6.170394        0.429801
          7.162503       -2.727349        5.306292
          5.356107       -9.161880        6.428360
          2.763539      -11.433793        4.703561
          3.162280      -11.414406        2.839664
          3.659638      -11.960091        1.831677
         -0.408382      -12.840154        0.720121
         -6.716255      -10.570607       -0.954341
         -9.074389       -3.148966       -2.822870
         -6.928513        6.170408       -4.942594
         -5.319878       11.432082       -6.895858
         -6.641319       10.063187       -6.595632
         -7.945662        4.997896       -2.623237
         -6.270093        0.772908        2.874680
         -2.484245       -0.881381        5.891653
          0.714853       -1.048132        4.817100
          1.998641       -0.920938        1.507346
          1.814585       -0.666906       -1.346453
          1.095334       -0.404050       -2.685742
          0.415520       -0.640911       -3.130813
         -0.078761       -1.091919       -3.429179
         -0.350495        0.029783       -3.397978
         -0.043789        4.100994       -2.512734
          1.367065        9.244145       -0.908236
          3.690342       10.995792        0.812128
          5.695657        7.159787        2.171796
          6.106697        0.906868        2.590742
          4.677716       -2.759593        1.337259
          2.272452       -2.864456       -1.381287
          0.156116       -2.501316       -3.657425
         -1.091673       -3.424994       -2.989864
         -2.004282       -3.799425        1.493777
         -2.874683       -2.206560        7.671845
         -2.477247       -0.567334       11.544904
          0.279458       -0.935226       10.747664
          3.809537       -2.065741        7.225313
          4.949167       -1.674258        5.309809
          2.743409        0.078533        6.727591
         -0.416146        1.596802        8.645055
         -1.854495        2.182201        7.099833
         -1.771984        1.487643        1.308780
         -2.381055       -0.961131       -5.838236
         -4.166402       -3.960472      -10.675099
         -4.755421       -4.739452      -11.734387
         -2.602131       -2.571622      -10.326511
          0.067263       -0.327122       -8.517657
          0.207852       -0.918829       -6.816961
         -1.543989       -3.488948       -4.304096
         -2.011878       -4.386461       -0.770176
         -0.186931       -1.430698        2.347223
          2.106461        3.805586        3.710800
          3.719387        8.180479        4.108928
          5.195074       10.370032        5.671108
          6.255786       10.747274        8.846514
          5.517100        8.878751       11.173826
          3.311907        3.999954        9.918672
          1.838708       -1.847033        5.285393
          1.755335       -4.476909        0.014975
          1.492376       -2.683011       -3.682675
          0.694513        0.014888       -5.576376
          1.077399        0.185514       -6.077204
          2.673155       -1.347267       -5.130238
          2.903997       -1.713417       -3.104908
          1.092978       -0.343288       -1.341197
         -0.357924        0.830596       -0.625673
         -1.312801        0.491540       -0.395787
         -4.900669       -0.555074       -0.677415
        -10.096850       -0.932741       -2.930022
         -9.853256       -0.373483       -6.944232
         -1.649020        0.711182       -8.890918
          6.071047        2.245491       -5.542336
          4.318176        3.767260        0.566141
         -4.169181        3.239751        3.335880
         -9.747371       -1.295832        0.404033
         -9.400860       -8.136302       -4.321897
         -8.073775      -11.961702       -5.731176
         -8.359036       -9.202689       -2.878671
         -6.707142       -2.184169        1.469740
         -0.816549        3.741763        4.729413
          5.548253        6.008332        6.320262
          7.782112        5.864235        6.442042
          6.439134        4.835099        4.948134
          5.107767        2.930538        2.080666
          4.934261        0.230117       -0.655535
          4.389980       -2.284461       -1.398718
          2.835275       -4.023917        0.289014
          0.922380       -5.073853        2.952200
         -1.619714       -4.878222        4.477722
         -5.030827       -2.666525        3.644406
         -6.931120        0.187838        0.891367
         -4.743363        0.387385       -1.877654
         -0.730084       -3.245605       -2.469023
         -0.047813       -7.360096       -0.196118
         -2.728051       -7.458449        3.193988
         -2.556254       -3.022689        4.964176
          3.380371        2.331064        4.213750
          8.874907        5.355706        2.773319
          7.049085        5.983189        2.617753
          0.794041        5.608418        2.909098
         -1.656098        4.571939        0.963680
          0.783148        2.472414       -3.646478
          1.695970        0.068937       -7.529760
         -1.155645       -0.509854       -7.232310
         -2.153030        1.979219       -3.622213
          2.127761        5.774156       -0.769495
          6.636688        7.114206       -0.557399
          5.665021        3.903494       -0.465121
          1.419387       -1.896767        2.173978
         -0.165751       -5.973647        5.531904
          1.295109       -5.917707        5.453231
          0.806757       -3.674003        1.643584
         -3.624149       -3.126475       -1.606455
         -7.297802       -5.012756       -1.695998
         -4.910549       -5.849980       -1.298824
          2.070418       -3.177271       -3.521858
          6.775773        0.434819       -6.455847
          5.352756        1.275209       -5.903397
          0.884797        0.158665       -1.861048
         -2.173777        0.456534        1.337644
         -3.768839        2.295172        0.997465
         -5.819486        3.270529       -1.112106
         -7.456999        3.641895       -2.534044
         -6.436983        5.544292       -3.588180
         -3.212385        7.532879       -5.087260
         -0.252349        5.546161       -5.188079
          1.476245       -0.154595       -1.932419
          2.843917       -4.145829        2.324316
          4.238422       -3.092445        3.010117
          4.844105        0.276363       -0.022581
          4.003268        1.625479       -1.718729
          2.318990        0.269878        1.291334
          1.303367       -1.283389        6.257457
          1.788541       -1.062523        8.264107
          2.602246        0.302351        5.974092
          1.690093        0.723512        1.737627
         -1.107308       -0.675013       -1.914880
         -3.596526       -2.490075       -4.090707
         -3.924274       -2.885647       -5.196009
         -2.401629       -1.674694       -6.116707
         -0.488584        0.147696       -6.912407
          0.465952        1.925691       -6.006930
         -0.559398        3.291799       -2.005758
         -3.402873        3.428487        3.594321
         -5.770757        1.655780        7.207947
         -5.058389       -1.481096        7.012722
         -1.795620       -4.458624        4.625608
          0.484429       -6.014437        2.808944
         -0.234778       -5.920770        2.799909
         -1.770659       -4.852051        4.020224
         -0.880295       -3.696232        5.295550
          2.478213       -2.811039        6.074814
          5.657566       -1.875939        6.861591
          6.944742       -0.524296        8.193729
          6.926320        0.921758        9.083643
          6.645726        1.401110        7.513537
          5.838625        0.026409        3.098980
          3.569941       -2.584325       -1.845393
          0.199911       -4.143693       -4.881964
         -2.289621       -2.713700       -6.202547
         -2.501217        0.911408       -7.607771
         -1.283940        3.554717       -9.363495
         -0.354159        2.863392       -9.678818
         -0.267557       -0.158922       -7.567912
         -0.747958       -2.385038       -4.862354
         -1.738828       -2.293834       -4.327690
         -2.744611       -1.496883       -6.300512
         -2.353387       -1.835872       -8.238077
         -0.185162       -2.193356       -7.579074
          1.623094       -0.026848       -4.220854
          1.062898        4.601752        0.012224
         -0.299787        8.771667        3.587682
          0.493373       10.453010        6.230706
          2.448063       10.578501        7.859200
          1.510970       11.016172        7.767657
         -2.712732       11.767648        5.808181
         -5.823568       10.803292        3.350433
         -5.332962        6.549126        1.597421
         -3.765575        0.423713        0.007372
         -3.685587       -3.762224       -1.988168
         -4.094670       -3.773995       -3.228588
         -3.292950       -1.703953       -2.683063
         -1.588589       -1.432681       -1.253815
          0.097168       -3.897596        0.148734
          1.413264       -6.627888        2.249288
          1.844870       -7.593114        5.412542
          1.426896       -7.382377        8.237195
          2.066864       -7.333752        9.608719
          5.243280       -7.369851        9.960986
          8.526106       -6.502186        9.380982
          7.551246       -4.510440        6.584622
          1.883211       -2.287004        0.805065
         -3.807834       -0.647134       -6.730840
         -5.163480        0.682383      -13.544639
         -2.698690        2.572060      -17.113985
         -0.115726        5.295517      -15.951391
          0.471754        8.328809      -10.926521
          0.292327       10.916760       -5.071367
          1.129931       12.060356       -0.921038
          2.263647       10.622322        1.526015
          1.559604        6.754219        3.500668
         -0.996989        2.693167        4.926017
         -2.810925        0.645853        4.373978
         -1.899635        0.143758        1.564454
          0.900272       -1.114643       -1.285571
          3.107187       -3.871487       -1.950066
          3.094674       -6.147413       -1.628929
          1.601855       -5.911215       -3.585061
          0.804931       -3.734004       -7.770069
          1.259321       -1.726853       -9.732431
          0.888569       -0.627470       -6.545943
         -1.415856        0.427998       -0.992796
         -3.122363        1.426303        2.370342
         -1.695703        0.766216        2.727762
          0.966501       -2.220399        2.152669
          1.076981       -5.587816        1.669813
         -1.411943       -6.840929        1.123220
         -3.233265       -5.743586        1.344365
         -3.178209       -3.818026        3.336713
         -3.362157       -1.781655        5.829535
         -4.681739        0.825998        6.300991
         -4.704903        3.577484        4.615867
         -1.981333        4.659019        3.455919
          0.856461        3.244494        4.477342
          1.214122        0.855630        5.991603
          0.587293       -0.835366        5.682650
          0.908964       -2.284099        3.908056
          0.511812       -4.561882        2.521798
         -1.676101       -6.641155        1.875823
         -1.988939       -6.494468        1.276283
          2.234670       -4.619061        1.278919
          6.730011       -3.838919        2.805204
          6.311673       -4.884885        4.584875
          2.921344       -4.709675        4.225125
          1.241501       -0.959461        1.594936
          0.257728        3.862415       -1.284547
         -3.524970        5.327032       -3.342053
         -7.612204        3.191112       -4.967680
         -6.230024        1.663641       -5.841899
         -0.186626        3.629113       -5.017813
          3.481488        7.356137       -3.303116
          2.042723        9.450033       -3.049229
          0.636706        8.597417       -4.948952
          3.594933        5.576454       -6.876753
          7.723147        1.804595       -6.430064
          7.395576       -0.930885       -3.164901
          2.672092       -1.081937        1.822468
         -1.429466        0.821086        6.798880
         -2.040441        1.951736        9.672873
         -1.194383        0.139090        9.311476
         -1.550307       -3.465836        7.057098
         -2.598819       -5.715992        5.219631
         -2.697966       -5.184819        3.900944
         -2.592628       -3.655996        1.347727
         -4.093255       -3.807535       -2.419705
         -6.100198       -5.869413       -4.883959
         -5.158498       -7.002166       -4.711605
         -0.603300       -4.553689       -3.723447
          3.603608        0.126501       -3.767387
          3.744022        2.583826       -3.639250
          1.011557        0.712078       -1.159467
         -0.682224       -2.524808        2.914404
         -0.015588       -3.230040        5.321178
          1.066316       -1.440893        4.276824
          1.088588        0.194984        1.140023
          0.793222        0.724972       -1.851184
          1.089053        1.032789       -3.910879
          1.495602        0.803845       -5.499186
          1.381336       -1.390632       -6.874138
          1.247849       -4.901270       -7.437810
          1.769948       -6.642482       -6.517089
          2.516130       -4.636054       -4.663065
          2.737836       -0.051625       -3.471347
          2.686014        4.622438       -3.614467
          2.805011        7.653281       -4.048151
          2.325891        8.176716       -3.977562
          0.388552        6.299142       -4.198052
         -2.029873        3.698382       -5.220445
         -3.261768        2.574668       -5.637454
         -3.450291        3.356700       -4.059794
         -3.843974        4.381584       -1.355150
         -4.222022        4.122327        0.840602
         -3.251295        2.928919        2.796679
         -1.068100        2.197189        5.955918
          0.530407        2.284304        9.981813
          0.511404        1.939695       12.379941
         -0.201988        0.161766       11.470007
         -0.091502       -1.924210        8.521259
          1.234385       -2.062956        6.246447
          2.745833        0.292655        5.998465
          3.070400        3.223544        7.238847
          1.891533        4.636360        9.033223
          0.227590        4.258051       10.802497
         -0.793137        2.911600       11.617444
         -1.078358        0.905952        9.992469
         -1.211534       -1.740694        5.300614
         -1.298654       -4.037352       -0.967561
         -0.611623       -4.515365       -6.344827
          1.366016       -3.150757       -9.859010
          3.510440       -1.424172      -12.398818
          3.512326       -0.243665      -14.517323
          0.723864        0.712629      -15.278110
         -2.298247        1.407948      -13.903527
         -2.668954        0.983084      -11.230903
         -0.870539       -0.573409       -8.614628
          0.311937       -1.743199       -6.439907
         -0.088928       -1.094831       -4.565383
         -0.379256        1.293157       -3.195827
          0.730037        4.270517       -2.403778
          2.379575        6.719441       -1.680943
          3.227576        8.021417       -0.783239
          3.242321        7.944855       -0.151691
          3.130454        6.352039        0.201141
          2.764547        3.171458        1.204576
          1.093862       -0.990049        3.360295
         -2.030484       -4.441414        5.865199
         -4.708357       -5.521076        7.858406
         -5.091492       -4.291649        9.548879
         -4.278748       -2.428438       11.341562
         -4.948378       -1.445978       12.702379
         -7.017095       -1.760399       12.609682
         -7.316150       -3.299944       10.614402
         -4.281206       -5.972933        7.036300
         -0.279690       -9.080592        2.512123
          2.015785      -10.819243       -2.107540
          3.119052       -9.352858       -5.277366
          4.632201       -4.982000       -5.001361
          5.672531       -0.643992       -0.990811
          4.262813        0.752987        3.598865
          1.250906       -0.852309        4.623367
         -0.430854       -3.349427        1.628501
         -0.179065       -5.074665       -1.774307
         -0.010022       -5.553573       -2.562995
         -0.386865       -4.723238       -1.407511
          0.434824       -3.036539       -0.838302
          2.368810       -1.623405       -2.212917
          2.788927       -1.069480       -4.862680
          0.790355       -0.679454       -6.829351
         -1.472902        0.295531       -6.376903
         -2.454613        1.614113       -3.843981
         -2.950605        2.795988       -1.742130
         -3.799763        3.909275       -2.162184
         -4.565691        5.075531       -4.540858
         -4.478626        6.067951       -6.601967
         -2.992868        6.832013       -6.743640
         -0.248161        7.594550       -4.880099
          2.151665        8.060719       -1.865980
          2.444040        7.327707        1.011166
          1.263970        5.089454        2.531021
          0.987099        2.183959        2.319039
          2.254078       -0.474555        1.077780
          3.050399       -2.675896        0.010697
          1.745417       -4.315546        0.186812
         -0.369679       -5.087042        1.920451
         -0.576966       -5.178892        4.130151
          1.661909       -5.255731        4.912980
          3.947055       -5.404160        3.570079
          4.329135       -4.911560        1.535846
          3.664481       -3.123582        0.597074
          3.129629        0.109934        0.733863
          1.742562        4.378224        0.365939
         -1.169932        8.352139       -1.603705
         -3.635768       10.167282       -4.450840
         -4.235898        9.090169       -6.302930
         -4.835600        6.413573       -5.973129
         -6.706170        4.111549       -3.852918
         -6.931086        2.886870       -0.960026
         -2.712888        1.803202        2.135920
          3.229087       -0.375576        4.898339
          5.820811       -3.651420        6.244211
          4.453836       -6.718768        5.494487
          2.591366       -8.440120        3.486796
          1.949068       -8.916033        1.796695
          1.237080       -8.818537        1.110714
         -0.105100       -8.305502        0.993424
         -0.892242       -7.095788        0.793016
         -0.674233       -5.116555        0.141172
         -0.188854       -2.539633       -0.956063
          0.235367        0.561499       -1.893159
          0.514953        4.113866       -1.748116
          0.084308        7.620891       -0.386385
         -0.818925       10.187649        1.050340
         -0.654135       11.101925        1.338476
          0.889738       10.281802        0.579114
          1.738961        8.272964       -0.177414
          0.717395        5.991711       -0.380484
         -0.168197        4.127676       -0.329779
          0.901907        2.440712       -0.409028
          2.138881        0.058336       -0.751473
          1.150732       -3.172339       -1.371446
         -0.671607       -6.172541       -2.022784
         -0.528552       -7.812165       -2.320205
          0.687584       -8.015701       -2.235276
          0.052034       -7.526938       -1.704021
         -1.768141       -7.255080        0.103702
         -1.447356       -7.780635        3.534827
          0.811398       -8.632685        6.419601
          1.038582       -8.172897        5.500619
         -2.044953       -5.099544        0.651216
         -4.912434       -0.087379       -4.339951
         -4.707791        4.590341       -6.098392
         -2.871293        7.033859       -4.915129
         -1.742258        7.217757       -2.835134
         -1.006158        6.794304       -0.597016
          0.435872        7.378103        2.080910
          1.829990        8.775410        4.758570
          2.063167        9.084047        6.491923
          1.849614        6.785300        6.951343
          2.398764        2.479260        6.170958
          3.179418       -1.659433        4.081859
          2.626975       -3.756356        1.361743
          0.332739       -3.336396       -0.306958
         -2.485159       -1.221338       -0.170744
         -4.084181        0.979497        0.366221
         -3.297203        1.734960       -0.036091
         -0.470268        0.894655       -0.237568
          2.289665        0.015503        1.527681
          2.918726        0.493764        4.048832
          1.818227        1.493719        3.882205
          1.246980        0.882743       -0.055803
          2.031251       -1.710536       -4.838554
          2.449271       -4.062451       -7.256306
          1.082465       -3.964157       -7.208262
         -0.754194       -1.667521       -6.099226
         -0.793128        0.681326       -3.906378
          0.929325        1.367792       -0.180244
          2.317500        0.540988        3.418662
          2.280485       -0.305908        4.456416
          1.581386       -0.053277        3.099633
          0.673024        0.844339        1.629269
         -1.017263        0.955727        0.909943
         -3.059619       -0.392850       -0.265013
         -3.607198       -2.277776       -2.408957
         -2.291335       -3.128544       -4.234411
         -1.512945       -2.228689       -4.755869
         -3.023022       -0.175575       -4.675007
         -4.813903        1.847206       -4.881230
         -3.674079        2.974370       -4.947905
          0.127495        2.892580       -4.163141
          3.052154        1.519278       -3.035181
          2.852629       -1.071329       -2.500714
          0.750654       -4.192096       -2.329917
         -1.113748       -6.425575       -1.716060
         -2.245597       -6.566089       -0.930760
         -2.866917       -4.679924       -0.741230
         -2.393899       -1.823883       -0.425920
         -0.542588        1.071685        1.705766
          1.470404        3.365872        5.510459
          2.577822        4.130582        8.459958
          3.388643        2.742071        8.470591
          4.468966        0.245666        5.928157
          4.685849       -1.120890        2.499931
          3.076517       -0.320024       -0.617775
          0.946152        1.324684       -2.632257
          0.208063        1.731216       -2.706756
          0.598097        0.260560       -0.880692
          0.304843       -2.011302        0.968939
         -1.096428       -3.831646        0.432951
         -2.011665       -5.058427       -2.499660
         -1.344128       -6.233796       -4.608082
         -0.149126       -7.177867       -2.798878
          0.242174       -6.641652        1.897102
          0.521690       -3.730592        5.174468
          1.901012        0.711505        4.418508
          3.032565        4.791675        1.117359
          1.188191        7.520438       -1.923471
         -3.248507        9.252217       -3.547750
         -6.308798       10.013912       -3.651935
         -5.471083        8.519410       -2.081003
         -2.789401        4.006994        0.298083
         -1.696463       -1.343275        1.348679
         -2.658536       -3.516565        0.252401
         -3.612500       -1.052034       -1.067121
         -3.300131        2.770122       -0.609678
         -2.237446        3.413018        0.957216
         -0.854097        0.157904        1.715711
          1.430134       -3.653647        1.459487
          4.557726       -5.014076        1.596778
          6.403225       -4.118908        2.727664
          4.606663       -2.661780        3.689132
         -0.010477       -1.181506        2.975376
         -3.567073        0.761294        0.533292
         -3.604781        2.976800       -1.845249
         -1.681987        4.591602       -2.008878
         -0.224966        5.154182        0.353436
          0.824828        4.779375        3.302575
          2.226270        3.393962        4.838365
          2.971049        0.810176        4.868706
          2.264299       -2.182518        4.361269
          1.557883       -3.690176        3.490450
          1.936834       -2.642727        1.946624
          1.865563       -0.425041        0.461364
          0.188511        0.617946        0.271087
         -0.987792        0.001235        0.979636
          0.716042       -0.954389        0.635264
          3.792622       -1.525940       -1.419315
          4.380348       -2.136173       -3.340879
          1.239657       -2.764564       -3.670248
         -2.724905       -2.624454       -3.929551
         -3.878376       -1.434906       -6.173201
         -1.633466        0.309017       -8.921145
          1.568129        2.180352       -8.482473
          3.206832        3.852390       -4.352088
          2.550093        4.482728       -0.314618
          0.130407        3.053628        0.566429
         -2.779233       -0.385991       -0.604674
         -4.135910       -4.044654       -1.219190
         -2.715077       -5.302646       -0.831251
         -0.158545       -2.972363       -0.501957
          0.657192        1.077178       -0.298614
         -0.367955        3.315584        0.468795
         -0.542617        2.139688        1.304997
          1.302799       -0.573535        0.797916
          3.217567       -1.990664       -1.016847
          3.412826       -1.512974       -2.065474
          2.407037       -0.634951       -0.738614
          1.191291       -0.479613        2.080825
         -0.216138       -0.784354        4.488859
         -1.642969       -1.098483        6.100610
         -2.300698       -1.723020        7.667849
         -2.049255       -3.069820        8.861464
         -1.569758       -4.762674        8.314902
         -1.145657       -5.818455        5.776440
         -0.617894       -5.493851        2.481911
         -0.355583       -3.794777       -0.765953
         -0.911782       -1.388162       -4.270746
         -1.845657        0.865412       -7.814095
         -2.054062        2.504661       -9.801712
         -1.246938        3.713403       -8.775600
         -0.191838        4.830940       -4.998667
          0.522539        5.612579       -0.163256
          1.153882        5.306806        3.798691
          1.961479        3.684733        5.533294
          2.368864        1.644007        4.857662
          1.669223        0.318699        2.933874
          0.231571       -0.141619        1.217417
         -0.890753       -0.278038       -0.029530
         -1.328394       -0.136177       -1.682480
         -1.331808        0.646267       -4.150880
         -0.833606        1.707670       -6.467720
         -0.016449        2.095933       -7.322203
         -0.026920        1.673848       -6.645032
         -1.248077        1.289649       -5.639289
         -1.911664        1.310472       -5.117124
         -0.650147        1.056056       -4.351654
          0.840445        0.098243       -2.251672
          0.252579       -0.819460        0.641756
         -1.477338       -0.830043        2.456315
         -1.652169       -0.320187        2.461307
         -0.221124       -0.405164        2.088849
          0.391045       -1.201789        2.962285
         -0.523069       -1.642677        4.864001
         -1.069531       -1.306496        6.296315
         -0.337918       -1.325119        6.299367
          0.125963       -2.648944        5.079341
         -0.550846       -4.305241        3.430984
         -0.596405       -4.453015        2.189368
          1.454875       -2.635593        1.923873
          3.836789       -0.099662        2.649857
          3.958504        1.709846        3.909711
          2.384196        2.314741        5.215464
          1.644490        2.221970        6.095543
          1.977227        2.263409        5.808786
          1.427399        2.829781        3.821023
         -0.168686        3.686811        0.839859
         -0.698335        4.462074       -1.502147
          0.411677        4.914993       -2.594866
          1.090501        4.782424       -3.681902
          0.213787        4.001360       -5.923763
         -0.486152        3.069159       -8.352850
          0.577939        2.509139       -8.821789
          2.184885        2.059382       -6.534421
          2.215041        1.016341       -2.664767
          0.594490       -0.858213        1.122820
         -1.073463       -3.371102        3.840232
         -1.595216       -6.310500        5.206332
         -0.938500       -8.947537        5.384259
          0.042380       -9.705054        4.706763
          0.148821       -7.657867        3.416674
         -0.996595       -4.219221        1.750013
         -2.390799       -1.987369       -0.034841
         -2.949670       -1.824519       -2.106226
         -2.686295       -2.321018       -4.995307
         -1.996645       -2.088593       -8.470267
         -0.948086       -1.030318      -11.024134
          0.058374        0.654294      -11.184292
          0.222899        2.844804       -9.006379
         -0.427967        4.621074       -5.792287
         -0.926154        4.867125       -2.682546
         -0.796278        4.069643       -0.092218
         -0.452821        3.803755        1.699215
         -0.115474        4.355137        2.343370
          0.450698        4.601779        2.229042
          1.056015        4.125505        2.620048
          1.040010        3.613862        4.051676
          0.251575        3.318277        5.209290
         -0.736760        2.838640        4.535323
         -1.474050        2.321898        2.429907
         -1.922929        2.339133        0.619673
         -1.828481        2.578113       -0.139652
         -0.733809        1.938615       -0.417303
          0.989448        0.026498       -0.699440
          1.990367       -2.451422       -1.007179
          1.472537       -4.789208       -1.445656
          0.253374       -6.750305       -1.776346
         -0.459491       -7.877541       -0.958728
         -0.727745       -7.470430        1.438731
         -1.188491       -5.632788        3.908825
         -1.350504       -3.467813        4.655134
         -0.436246       -1.807371        4.037685
          0.507357       -0.473753        3.723691
         -0.096463        0.789575        4.030510
         -1.068404        1.457308        4.001975
          0.247162        0.979419        3.576372
          2.974797       -0.213280        3.542492
          2.869871       -1.231693        3.482492
         -1.044342       -1.796055        1.824909
         -4.019562       -2.060517       -1.672218
         -2.324905       -1.822281       -5.058492
          1.338316       -0.698543       -6.382033
          2.566223        1.108027       -5.663973
          1.749780        2.792148       -4.228570
          1.595862        3.594715       -3.085354
          1.623383        3.187379       -2.552066
          0.238746        1.699626       -2.463597
         -0.679762       -0.229064       -1.917594
          1.123379       -1.630190        0.225855
          3.023430       -1.997355        3.512130
          1.123790       -2.007102        5.521862
         -2.745221       -2.991430        4.727954
         -3.369685       -5.333392        2.830660
         -0.190494       -7.607999        2.557233
          2.518964       -7.796101        3.902161
          2.695571       -5.444504        4.539502
          2.355630       -2.223872        3.499469
          2.626119       -0.103813        2.166753
          2.078917        0.594120        1.451254
          0.647076        0.889005        0.254255
          0.503479        1.462842       -2.136394
          1.839509        2.241417       -3.862546
          2.022089        3.350491       -2.601883
          0.416574        5.216525        0.792909
         -0.090783        7.442647        2.681400
          1.789476        8.585523        0.897646
          3.062754        7.582153       -2.785488
          1.069496        4.946780       -4.942832
         -2.633014        2.341681       -4.192880
         -5.144716        1.240865       -2.039371
         -5.968629        1.827657       -0.809314
         -5.896390        2.754260       -1.411462
         -4.863956        2.354709       -2.817786
         -2.921031        0.744705       -3.349329
         -1.206560        0.137369       -2.467355
         -0.347485        1.977309       -1.205398
          0.318079        4.340921       -0.718714
          0.942112        3.839779       -0.791443
          0.610432       -0.000792       -0.325285
         -0.581986       -3.961397        0.841014
         -0.971311       -4.976737        1.428039
          0.208964       -3.255993        0.442129
          1.533355       -1.053631       -1.326019
          1.497043        0.271998       -2.374305
          0.596375        0.831848       -2.503875
          0.387061        0.691374       -2.581804
          1.362718       -0.473019       -2.678665
          2.610982       -1.994346       -2.040014
          3.099430       -2.170564       -0.996721
          2.620577       -0.625152       -1.114068
          1.583365        0.546416       -2.707395
          0.357254       -0.604153       -3.747738
         -0.852592       -2.965626       -2.362407
         -1.542388       -3.641609        0.695904
         -1.070394       -1.689246        3.219226
          0.089126        1.003242        4.265999
          0.205091        2.540882        4.492626
         -1.294799        3.121356        4.402300
         -2.369087        3.723797        3.599415
         -1.197971        4.113123        1.809849
          0.822645        3.463653       -0.241631
          1.325649        2.140596       -1.363174
          0.788392        1.218783       -1.121917
          1.225471        0.531523       -0.312180
          2.348307       -1.044226       -0.065291
          2.201264       -3.216034       -0.633991
          0.856145       -4.001693       -1.412807
          0.394305       -2.563538       -1.944405
          1.300986       -0.793753       -2.082396
          1.498906       -0.890901       -1.191683
         -0.468780       -2.422720        1.523185
         -3.244929       -3.194478        5.365148
         -4.672591       -2.439850        8.032221
         -4.652449       -1.723278        7.975545
         -4.510625       -2.758598        5.971675
         -4.301196       -5.401244        3.738170
         -2.720152       -7.913469        1.945553
          0.256248       -8.570089        0.205111
          2.674021       -6.948482       -1.803331
          3.224708       -4.062580       -3.717827
          2.807416       -1.354060       -4.545922
          2.486319        0.542553       -3.357574
          1.587208        2.016726       -0.490725
         -0.589681        3.489319        2.224957
         -2.517291        4.586785        3.185002
         -2.113522        4.810496        2.735005
         -0.034734        4.695723        2.510166
          1.024409        5.156919        3.231520
          0.145562        5.611459        3.882133
         -0.990896        4.320955        3.246759
         -1.145187        1.206246        1.694421
         -1.009050       -1.238323        0.726923
         -1.193088       -0.813418        0.790657
         -1.012114        1.741341        0.547054
         -0.303969        3.761620       -1.071789
         -0.465047        3.430130       -3.117691
         -2.059971        1.104796       -4.065547
         -2.936641       -1.214186       -4.129232
         -0.872983       -1.480536       -4.669004
          2.774948        0.502103       -5.854019
          4.429167        2.753753       -6.518386
          2.996476        3.391648       -6.128463
          0.873324        2.734581       -5.346701
          0.137357        2.208822       -4.521945
          0.144393        2.059712       -2.946403
         -0.348436        1.614200       -0.039093
         -0.892432        1.028426        3.517191
         -0.546999        0.956958        6.147727
          0.310925        0.806873        6.610187
          0.895828       -0.847932        4.954722
          1.440042       -3.829040        2.456438
          2.361731       -5.830448        0.405977
          3.170622       -5.121733       -0.891512
          3.225010       -2.782400       -1.598364
          2.438219       -1.193790       -1.462562
          0.792293       -0.953797       -0.340015
